"playerId","title","value"
"61520","Year Joined Tour","-"
"61520","Official Money","$0"
"05161","Events Played","73"
"05161","PGA TOUR WINS","0"
"05161","International Wins","0"
"05161","Cuts Made","57/73"
"05161","Runner Up","1"
"05161","Third Place Finishes","1"
"05161","Top 5 Finishes","2"
"05161","Top 10 Finishes","4"
"05161","Year Joined Tour","-"
"05161","Official Money","$12,650"
"05163","Events Played","125"
"05163","PGA TOUR WINS","5"
"05163","International Wins","208"
"05163","Cuts Made","115/125"
"05163","Runner Up","5"
"05163","Third Place Finishes","5"
"05163","Top 5 Finishes","21"
"05163","Top 10 Finishes","40"
"05163","Year Joined Tour","1947"
"05163","Official Money","$201,100"
"37094","Events Played","2"
"37094","PGA TOUR WINS","0"
"37094","International Wins","0"
"37094","Cuts Made","2/2"
"37094","Runner Up","0"
"37094","Third Place Finishes","0"
"37094","Top 5 Finishes","0"
"37094","Top 10 Finishes","0"
"37094","Year Joined Tour","-"
"37094","Official Money","$148,173"
"47959","Events Played","148"
"47959","PGA TOUR WINS","9"
"47959","International Wins","1"
"47959","Cuts Made","105/148"
"47959","Runner Up","6"
"47959","Third Place Finishes","3"
"47959","Top 5 Finishes","26"
"47959","Top 10 Finishes","40"
"47959","Year Joined Tour","-"
"47959","Official Money","$34,472,287"
"14342","Events Played","6"
"14342","PGA TOUR WINS","1"
"14342","International Wins","0"
"14342","Cuts Made","5/6"
"14342","Runner Up","0"
"14342","Third Place Finishes","0"
"14342","Top 5 Finishes","1"
"14342","Top 10 Finishes","1"
"14342","Year Joined Tour","-"
"14342","Official Money","$0"
"14343","Events Played","53"
"14343","PGA TOUR WINS","0"
"14343","International Wins","0"
"14343","Cuts Made","39/53"
"14343","Runner Up","0"
"14343","Third Place Finishes","0"
"14343","Top 5 Finishes","0"
"14343","Top 10 Finishes","1"
"14343","Year Joined Tour","-"
"14343","Official Money","$1,723"
"01258","Events Played","39"
"01258","PGA TOUR WINS","0"
"01258","International Wins","0"
"01258","Cuts Made","4/39"
"01258","Runner Up","0"
"01258","Third Place Finishes","0"
"01258","Top 5 Finishes","0"
"01258","Top 10 Finishes","0"
"01258","Year Joined Tour","-"
"01258","Official Money","$4,292"
"50762","Events Played","3"
"50762","PGA TOUR WINS","0"
"50762","International Wins","2"
"50762","Cuts Made","2/3"
"50762","Runner Up","0"
"50762","Third Place Finishes","0"
"50762","Top 5 Finishes","0"
"50762","Top 10 Finishes","0"
"50762","Year Joined Tour","-"
"50762","Official Money","$141,972"
"39859","Events Played","2"
"39859","PGA TOUR WINS","0"
"39859","International Wins","0"
"39859","Cuts Made","1/2"
"39859","Runner Up","0"
"39859","Third Place Finishes","0"
"39859","Top 5 Finishes","0"
"39859","Top 10 Finishes","0"
"39859","Year Joined Tour","-"
"39859","Official Money","$22,194"
"14356","Events Played","16"
"14356","PGA TOUR WINS","1"
"14356","International Wins","0"
"14356","Cuts Made","8/16"
"14356","Runner Up","2"
"14356","Third Place Finishes","0"
"14356","Top 5 Finishes","4"
"14356","Top 10 Finishes","4"
"14356","Year Joined Tour","-"
"14356","Official Money","$50"
"27436","Events Played","186"
"27436","PGA TOUR WINS","0"
"27436","International Wins","1"
"27436","Cuts Made","124/186"
"27436","Runner Up","3"
"27436","Third Place Finishes","3"
"27436","Top 5 Finishes","12"
"27436","Top 10 Finishes","33"
"27436","Year Joined Tour","2010"
"27436","Official Money","$11,265,285"
"01261","Events Played","565"
"01261","PGA TOUR WINS","0"
"01261","International Wins","0"
"01261","Cuts Made","276/565"
"01261","Runner Up","2"
"01261","Third Place Finishes","3"
"01261","Top 5 Finishes","11"
"01261","Top 10 Finishes","30"
"01261","Year Joined Tour","-"
"01261","Official Money","$3,608,666"
"14366","Events Played","40"
"14366","PGA TOUR WINS","1"
"14366","International Wins","0"
"14366","Cuts Made","38/40"
"14366","Runner Up","1"
"14366","Third Place Finishes","2"
"14366","Top 5 Finishes","8"
"14366","Top 10 Finishes","12"
"14366","Year Joined Tour","-"
"14366","Official Money","$235"
"06248","Events Played","337"
"06248","PGA TOUR WINS","31"
"06248","International Wins","0"
"06248","Cuts Made","318/337"
"06248","Runner Up","28"
"06248","Third Place Finishes","26"
"06248","Top 5 Finishes","115"
"06248","Top 10 Finishes","169"
"06248","Year Joined Tour","-"
"06248","Official Money","$210,275"
"14372","Events Played","31"
"14372","PGA TOUR WINS","0"
"14372","International Wins","0"
"14372","Cuts Made","29/31"
"14372","Runner Up","0"
"14372","Third Place Finishes","0"
"14372","Top 5 Finishes","0"
"14372","Top 10 Finishes","1"
"14372","Year Joined Tour","-"
"14372","Official Money","$2,628"
"06675","Events Played","89"
"06675","PGA TOUR WINS","0"
"06675","International Wins","0"
"06675","Cuts Made","57/89"
"06675","Runner Up","1"
"06675","Third Place Finishes","0"
"06675","Top 5 Finishes","5"
"06675","Top 10 Finishes","9"
"06675","Year Joined Tour","-"
"06675","Official Money","$37,607"
"10875","Events Played","61"
"10875","PGA TOUR WINS","0"
"10875","International Wins","0"
"10875","Cuts Made","27/61"
"10875","Runner Up","0"
"10875","Third Place Finishes","0"
"10875","Top 5 Finishes","0"
"10875","Top 10 Finishes","0"
"10875","Year Joined Tour","-"
"10875","Official Money","$274,115"
"59608","Events Played","4"
"59608","PGA TOUR WINS","0"
"59608","International Wins","0"
"59608","Cuts Made","0/4"
"59608","Runner Up","0"
"59608","Third Place Finishes","0"
"59608","Top 5 Finishes","0"
"59608","Top 10 Finishes","0"
"59608","Year Joined Tour","-"
"59608","Official Money","$0"
"01266","Events Played","211"
"01266","PGA TOUR WINS","0"
"01266","International Wins","0"
"01266","Cuts Made","88/211"
"01266","Runner Up","0"
"01266","Third Place Finishes","2"
"01266","Top 5 Finishes","3"
"01266","Top 10 Finishes","9"
"01266","Year Joined Tour","-"
"01266","Official Money","$1,154,975"
"01268","Events Played","450"
"01268","PGA TOUR WINS","0"
"01268","International Wins","0"
"01268","Cuts Made","296/450"
"01268","Runner Up","1"
"01268","Third Place Finishes","2"
"01268","Top 5 Finishes","6"
"01268","Top 10 Finishes","25"
"01268","Year Joined Tour","-"
"01268","Official Money","$564,809"
"57320","Events Played","3"
"57320","PGA TOUR WINS","0"
"57320","International Wins","0"
"57320","Cuts Made","0/3"
"57320","Runner Up","0"
"57320","Third Place Finishes","0"
"57320","Top 5 Finishes","0"
"57320","Top 10 Finishes","0"
"57320","Year Joined Tour","-"
"57320","Official Money","$0"
"33653","Events Played","63"
"33653","PGA TOUR WINS","0"
"33653","International Wins","1"
"33653","Cuts Made","49/63"
"33653","Runner Up","2"
"33653","Third Place Finishes","0"
"33653","Top 5 Finishes","4"
"33653","Top 10 Finishes","8"
"33653","Year Joined Tour","2023"
"33653","Official Money","$6,627,720"
"01269","Events Played","395"
"01269","PGA TOUR WINS","8"
"01269","International Wins","0"
"01269","Cuts Made","313/395"
"01269","Runner Up","11"
"01269","Third Place Finishes","7"
"01269","Top 5 Finishes","39"
"01269","Top 10 Finishes","78"
"01269","Year Joined Tour","-"
"01269","Official Money","$907,069"
"35376","Events Played","63"
"35376","PGA TOUR WINS","0"
"35376","International Wins","0"
"35376","Cuts Made","31/63"
"35376","Runner Up","0"
"35376","Third Place Finishes","0"
"35376","Top 5 Finishes","0"
"35376","Top 10 Finishes","2"
"35376","Year Joined Tour","2018"
"35376","Official Money","$956,873"
"14401","Events Played","39"
"14401","PGA TOUR WINS","0"
"14401","International Wins","0"
"14401","Cuts Made","37/39"
"14401","Runner Up","3"
"14401","Third Place Finishes","0"
"14401","Top 5 Finishes","5"
"14401","Top 10 Finishes","9"
"14401","Year Joined Tour","-"
"14401","Official Money","$545"
"26360","Events Played","67"
"26360","PGA TOUR WINS","0"
"26360","International Wins","0"
"26360","Cuts Made","31/67"
"26360","Runner Up","0"
"26360","Third Place Finishes","0"
"26360","Top 5 Finishes","1"
"26360","Top 10 Finishes","3"
"26360","Year Joined Tour","-"
"26360","Official Money","$807,749"
"01273","Events Played","477"
"01273","PGA TOUR WINS","7"
"01273","International Wins","0"
"01273","Cuts Made","397/477"
"01273","Runner Up","12"
"01273","Third Place Finishes","10"
"01273","Top 5 Finishes","44"
"01273","Top 10 Finishes","95"
"01273","Year Joined Tour","-"
"01273","Official Money","$534,761"
"01274","Events Played","233"
"01274","PGA TOUR WINS","2"
"01274","International Wins","0"
"01274","Cuts Made","171/233"
"01274","Runner Up","2"
"01274","Third Place Finishes","3"
"01274","Top 5 Finishes","9"
"01274","Top 10 Finishes","18"
"01274","Year Joined Tour","-"
"01274","Official Money","$296,640"
"51690","Events Played","1"
"51690","PGA TOUR WINS","0"
"51690","International Wins","0"
"51690","Cuts Made","1/1"
"51690","Runner Up","0"
"51690","Third Place Finishes","0"
"51690","Top 5 Finishes","0"
"51690","Top 10 Finishes","0"
"51690","Year Joined Tour","-"
"51690","Official Money","$8,360"
"14409","Events Played","149"
"14409","PGA TOUR WINS","28"
"14409","International Wins","0"
"14409","Cuts Made","148/149"
"14409","Runner Up","23"
"14409","Third Place Finishes","16"
"14409","Top 5 Finishes","86"
"14409","Top 10 Finishes","113"
"14409","Year Joined Tour","-"
"14409","Official Money","$11,781"
"01275","Events Played","257"
"01275","PGA TOUR WINS","1"
"01275","International Wins","0"
"01275","Cuts Made","147/257"
"01275","Runner Up","2"
"01275","Third Place Finishes","4"
"01275","Top 5 Finishes","9"
"01275","Top 10 Finishes","21"
"01275","Year Joined Tour","-"
"01275","Official Money","$404,611"
"14410","Events Played","127"
"14410","PGA TOUR WINS","0"
"14410","International Wins","0"
"14410","Cuts Made","102/127"
"14410","Runner Up","0"
"14410","Third Place Finishes","0"
"14410","Top 5 Finishes","0"
"14410","Top 10 Finishes","3"
"14410","Year Joined Tour","-"
"14410","Official Money","$6,984"
"01277","Events Played","269"
"01277","PGA TOUR WINS","0"
"01277","International Wins","0"
"01277","Cuts Made","206/269"
"01277","Runner Up","1"
"01277","Third Place Finishes","3"
"01277","Top 5 Finishes","14"
"01277","Top 10 Finishes","27"
"01277","Year Joined Tour","-"
"01277","Official Money","$255,050"
"01278","Events Played","84"
"01278","PGA TOUR WINS","0"
"01278","International Wins","0"
"01278","Cuts Made","41/84"
"01278","Runner Up","0"
"01278","Third Place Finishes","0"
"01278","Top 5 Finishes","1"
"01278","Top 10 Finishes","2"
"01278","Year Joined Tour","-"
"01278","Official Money","$183,489"
"06251","Events Played","518"
"06251","PGA TOUR WINS","3"
"06251","International Wins","1"
"06251","Cuts Made","334/518"
"06251","Runner Up","12"
"06251","Third Place Finishes","8"
"06251","Top 5 Finishes","33"
"06251","Top 10 Finishes","63"
"06251","Year Joined Tour","1994"
"06251","Official Money","$22,656,443"
"63196","Events Played","2"
"63196","PGA TOUR WINS","0"
"63196","International Wins","0"
"63196","Cuts Made","0/2"
"63196","Runner Up","0"
"63196","Third Place Finishes","0"
"63196","Top 5 Finishes","0"
"63196","Top 10 Finishes","0"
"63196","Year Joined Tour","-"
"63196","Official Money","$0"
"36983","Events Played","16"
"36983","PGA TOUR WINS","0"
"36983","International Wins","0"
"36983","Cuts Made","3/16"
"36983","Runner Up","0"
"36983","Third Place Finishes","0"
"36983","Top 5 Finishes","0"
"36983","Top 10 Finishes","0"
"36983","Year Joined Tour","-"
"36983","Official Money","$35,471"
"51680","Events Played","3"
"51680","PGA TOUR WINS","0"
"51680","International Wins","0"
"51680","Cuts Made","2/3"
"51680","Runner Up","1"
"51680","Third Place Finishes","0"
"51680","Top 5 Finishes","1"
"51680","Top 10 Finishes","1"
"51680","Year Joined Tour","-"
"51680","Official Money","$363,280"
"14434","Events Played","36"
"14434","PGA TOUR WINS","0"
"14434","International Wins","0"
"14434","Cuts Made","26/36"
"14434","Runner Up","0"
"14434","Third Place Finishes","0"
"14434","Top 5 Finishes","0"
"14434","Top 10 Finishes","0"
"14434","Year Joined Tour","-"
"14434","Official Money","$420"
"67092","Events Played","1"
"67092","PGA TOUR WINS","0"
"67092","International Wins","0"
"67092","Cuts Made","0/1"
"67092","Runner Up","0"
"67092","Third Place Finishes","0"
"67092","Top 5 Finishes","0"
"67092","Top 10 Finishes","0"
"67092","Year Joined Tour","-"
"67092","Official Money","$0"
"01282","Events Played","306"
"01282","PGA TOUR WINS","1"
"01282","International Wins","0"
"01282","Cuts Made","144/306"
"01282","Runner Up","0"
"01282","Third Place Finishes","2"
"01282","Top 5 Finishes","4"
"01282","Top 10 Finishes","12"
"01282","Year Joined Tour","-"
"01282","Official Money","$1,940,834"
"14441","Events Played","129"
"14441","PGA TOUR WINS","3"
"14441","International Wins","0"
"14441","Cuts Made","116/129"
"14441","Runner Up","3"
"14441","Third Place Finishes","4"
"14441","Top 5 Finishes","17"
"14441","Top 10 Finishes","39"
"14441","Year Joined Tour","-"
"14441","Official Money","$17,469"
"28751","Events Played","5"
"28751","PGA TOUR WINS","0"
"28751","International Wins","2"
"28751","Cuts Made","5/5"
"28751","Runner Up","0"
"28751","Third Place Finishes","0"
"28751","Top 5 Finishes","0"
"28751","Top 10 Finishes","0"
"28751","Year Joined Tour","-"
"28751","Official Money","$46,610"
"06253","Events Played","153"
"06253","PGA TOUR WINS","1"
"06253","International Wins","0"
"06253","Cuts Made","129/153"
"06253","Runner Up","0"
"06253","Third Place Finishes","1"
"06253","Top 5 Finishes","8"
"06253","Top 10 Finishes","15"
"06253","Year Joined Tour","-"
"06253","Official Money","$19,553"
"08151","Events Played","112"
"08151","PGA TOUR WINS","0"
"08151","International Wins","0"
"08151","Cuts Made","77/112"
"08151","Runner Up","1"
"08151","Third Place Finishes","0"
"08151","Top 5 Finishes","2"
"08151","Top 10 Finishes","3"
"08151","Year Joined Tour","-"
"08151","Official Money","$33,807"
"23983","Events Played","428"
"23983","PGA TOUR WINS","5"
"23983","International Wins","8"
"23983","Cuts Made","292/428"
"23983","Runner Up","16"
"23983","Third Place Finishes","11"
"23983","Top 5 Finishes","42"
"23983","Top 10 Finishes","79"
"23983","Year Joined Tour","2002"
"23983","Official Money","$37,686,580"
"01284","Events Played","550"
"01284","PGA TOUR WINS","1"
"01284","International Wins","0"
"01284","Cuts Made","296/550"
"01284","Runner Up","6"
"01284","Third Place Finishes","6"
"01284","Top 5 Finishes","20"
"01284","Top 10 Finishes","31"
"01284","Year Joined Tour","-"
"01284","Official Money","$1,970,260"
"01285","Events Played","27"
"01285","PGA TOUR WINS","0"
"01285","International Wins","0"
"01285","Cuts Made","5/27"
"01285","Runner Up","0"
"01285","Third Place Finishes","0"
"01285","Top 5 Finishes","0"
"01285","Top 10 Finishes","0"
"01285","Year Joined Tour","-"
"01285","Official Money","$4,676"
"25369","Events Played","62"
"25369","PGA TOUR WINS","0"
"25369","International Wins","7"
"25369","Cuts Made","40/62"
"25369","Runner Up","1"
"25369","Third Place Finishes","0"
"25369","Top 5 Finishes","1"
"25369","Top 10 Finishes","6"
"25369","Year Joined Tour","2014"
"25369","Official Money","$2,362,603"
"14475","Events Played","88"
"14475","PGA TOUR WINS","4"
"14475","International Wins","0"
"14475","Cuts Made","74/88"
"14475","Runner Up","1"
"14475","Third Place Finishes","2"
"14475","Top 5 Finishes","10"
"14475","Top 10 Finishes","15"
"14475","Year Joined Tour","-"
"14475","Official Money","$14,259"
"14477","Events Played","26"
"14477","PGA TOUR WINS","0"
"14477","International Wins","0"
"14477","Cuts Made","14/26"
"14477","Runner Up","0"
"14477","Third Place Finishes","0"
"14477","Top 5 Finishes","0"
"14477","Top 10 Finishes","0"
"14477","Year Joined Tour","-"
"14477","Official Money","$59"
"37338","Events Played","69"
"37338","PGA TOUR WINS","0"
"37338","International Wins","0"
"37338","Cuts Made","29/69"
"37338","Runner Up","0"
"37338","Third Place Finishes","0"
"37338","Top 5 Finishes","1"
"37338","Top 10 Finishes","1"
"37338","Year Joined Tour","2018"
"37338","Official Money","$1,234,467"
"01288","Events Played","488"
"01288","PGA TOUR WINS","1"
"01288","International Wins","0"
"01288","Cuts Made","243/488"
"01288","Runner Up","3"
"01288","Third Place Finishes","2"
"01288","Top 5 Finishes","9"
"01288","Top 10 Finishes","19"
"01288","Year Joined Tour","-"
"01288","Official Money","$1,323,769"
"47663","Events Played","31"
"47663","PGA TOUR WINS","0"
"47663","International Wins","0"
"47663","Cuts Made","9/31"
"47663","Runner Up","0"
"47663","Third Place Finishes","0"
"47663","Top 5 Finishes","0"
"47663","Top 10 Finishes","0"
"47663","Year Joined Tour","-"
"47663","Official Money","$242,846"
"24236","Events Played","25"
"24236","PGA TOUR WINS","0"
"24236","International Wins","0"
"24236","Cuts Made","15/25"
"24236","Runner Up","0"
"24236","Third Place Finishes","0"
"24236","Top 5 Finishes","0"
"24236","Top 10 Finishes","1"
"24236","Year Joined Tour","-"
"24236","Official Money","$366,627"
"32485","Events Played","2"
"32485","PGA TOUR WINS","0"
"32485","International Wins","0"
"32485","Cuts Made","0/2"
"32485","Runner Up","0"
"32485","Third Place Finishes","0"
"32485","Top 5 Finishes","0"
"32485","Top 10 Finishes","0"
"32485","Year Joined Tour","-"
"32485","Official Money","$0"
"05175","Events Played","250"
"05175","PGA TOUR WINS","8"
"05175","International Wins","0"
"05175","Cuts Made","236/250"
"05175","Runner Up","3"
"05175","Third Place Finishes","5"
"05175","Top 5 Finishes","29"
"05175","Top 10 Finishes","60"
"05175","Year Joined Tour","-"
"05175","Official Money","$84,991"
"01289","Events Played","84"
"01289","PGA TOUR WINS","0"
"01289","International Wins","0"
"01289","Cuts Made","47/84"
"01289","Runner Up","1"
"01289","Third Place Finishes","0"
"01289","Top 5 Finishes","1"
"01289","Top 10 Finishes","1"
"01289","Year Joined Tour","-"
"01289","Official Money","$67,130"
"01290","Events Played","531"
"01290","PGA TOUR WINS","3"
"01290","International Wins","0"
"01290","Cuts Made","365/531"
"01290","Runner Up","7"
"01290","Third Place Finishes","2"
"01290","Top 5 Finishes","18"
"01290","Top 10 Finishes","45"
"01290","Year Joined Tour","-"
"01290","Official Money","$577,950"
"06144","Events Played","72"
"06144","PGA TOUR WINS","0"
"06144","International Wins","0"
"06144","Cuts Made","18/72"
"06144","Runner Up","0"
"06144","Third Place Finishes","0"
"06144","Top 5 Finishes","0"
"06144","Top 10 Finishes","0"
"06144","Year Joined Tour","-"
"06144","Official Money","$69,984"
"14497","Events Played","17"
"14497","PGA TOUR WINS","1"
"14497","International Wins","0"
"14497","Cuts Made","17/17"
"14497","Runner Up","0"
"14497","Third Place Finishes","2"
"14497","Top 5 Finishes","5"
"14497","Top 10 Finishes","10"
"14497","Year Joined Tour","-"
"14497","Official Money","$37"
"07267","Events Played","67"
"07267","PGA TOUR WINS","0"
"07267","International Wins","2"
"07267","Cuts Made","34/67"
"07267","Runner Up","0"
"07267","Third Place Finishes","0"
"07267","Top 5 Finishes","0"
"07267","Top 10 Finishes","2"
"07267","Year Joined Tour","-"
"07267","Official Money","$245,923"
"65422","Events Played","1"
"65422","PGA TOUR WINS","0"
"65422","International Wins","0"
"65422","Cuts Made","0/1"
"65422","Runner Up","0"
"65422","Third Place Finishes","0"
"65422","Top 5 Finishes","0"
"65422","Top 10 Finishes","0"
"65422","Year Joined Tour","-"
"65422","Official Money","$0"
"14504","Events Played","62"
"14504","PGA TOUR WINS","1"
"14504","International Wins","0"
"14504","Cuts Made","61/62"
"14504","Runner Up","3"
"14504","Third Place Finishes","4"
"14504","Top 5 Finishes","14"
"14504","Top 10 Finishes","23"
"14504","Year Joined Tour","-"
"14504","Official Money","$105"
"22983","Events Played","16"
"22983","PGA TOUR WINS","0"
"22983","International Wins","4"
"22983","Cuts Made","8/16"
"22983","Runner Up","0"
"22983","Third Place Finishes","0"
"22983","Top 5 Finishes","0"
"22983","Top 10 Finishes","0"
"22983","Year Joined Tour","-"
"22983","Official Money","$125,358"
"35110","Events Played","46"
"35110","PGA TOUR WINS","0"
"35110","International Wins","0"
"35110","Cuts Made","18/46"
"35110","Runner Up","0"
"35110","Third Place Finishes","0"
"35110","Top 5 Finishes","0"
"35110","Top 10 Finishes","0"
"35110","Year Joined Tour","2017"
"35110","Official Money","$398,921"
"23409","Events Played","243"
"23409","PGA TOUR WINS","0"
"23409","International Wins","0"
"23409","Cuts Made","119/243"
"23409","Runner Up","2"
"23409","Third Place Finishes","0"
"23409","Top 5 Finishes","4"
"23409","Top 10 Finishes","10"
"23409","Year Joined Tour","2005"
"23409","Official Money","$5,794,432"
"54954","Events Played","3"
"54954","PGA TOUR WINS","0"
"54954","International Wins","0"
"54954","Cuts Made","0/3"
"54954","Runner Up","0"
"54954","Third Place Finishes","0"
"54954","Top 5 Finishes","0"
"54954","Top 10 Finishes","0"
"54954","Year Joined Tour","-"
"54954","Official Money","$0"
"50527","Events Played","7"
"50527","PGA TOUR WINS","0"
"50527","International Wins","0"
"50527","Cuts Made","1/7"
"50527","Runner Up","0"
"50527","Third Place Finishes","0"
"50527","Top 5 Finishes","0"
"50527","Top 10 Finishes","1"
"50527","Year Joined Tour","-"
"50527","Official Money","$0"
"28339","Events Played","26"
"28339","PGA TOUR WINS","0"
"28339","International Wins","2"
"28339","Cuts Made","18/26"
"28339","Runner Up","1"
"28339","Third Place Finishes","0"
"28339","Top 5 Finishes","1"
"28339","Top 10 Finishes","3"
"28339","Year Joined Tour","2014"
"28339","Official Money","$1,062,610"
"05178","Events Played","51"
"05178","PGA TOUR WINS","0"
"05178","International Wins","0"
"05178","Cuts Made","33/51"
"05178","Runner Up","0"
"05178","Third Place Finishes","0"
"05178","Top 5 Finishes","0"
"05178","Top 10 Finishes","0"
"05178","Year Joined Tour","-"
"05178","Official Money","$2,635"
"05179","Events Played","229"
"05179","PGA TOUR WINS","0"
"05179","International Wins","0"
"05179","Cuts Made","198/229"
"05179","Runner Up","3"
"05179","Third Place Finishes","1"
"05179","Top 5 Finishes","5"
"05179","Top 10 Finishes","21"
"05179","Year Joined Tour","-"
"05179","Official Money","$51,567"
"14520","Events Played","194"
"14520","PGA TOUR WINS","13"
"14520","International Wins","0"
"14520","Cuts Made","188/194"
"14520","Runner Up","11"
"14520","Third Place Finishes","15"
"14520","Top 5 Finishes","67"
"14520","Top 10 Finishes","121"
"14520","Year Joined Tour","-"
"14520","Official Money","$30,677"
"25686","Events Played","443"
"25686","PGA TOUR WINS","5"
"25686","International Wins","0"
"25686","Cuts Made","279/443"
"25686","Runner Up","6"
"25686","Third Place Finishes","2"
"25686","Top 5 Finishes","22"
"25686","Top 10 Finishes","47"
"25686","Year Joined Tour","2004"
"25686","Official Money","$28,307,325"
"20104","Events Played","314"
"20104","PGA TOUR WINS","1"
"20104","International Wins","3"
"20104","Cuts Made","182/314"
"20104","Runner Up","3"
"20104","Third Place Finishes","1"
"20104","Top 5 Finishes","9"
"20104","Top 10 Finishes","25"
"20104","Year Joined Tour","2004"
"20104","Official Money","$10,836,211"
"50497","Events Played","28"
"50497","PGA TOUR WINS","0"
"50497","International Wins","0"
"50497","Cuts Made","12/28"
"50497","Runner Up","0"
"50497","Third Place Finishes","1"
"50497","Top 5 Finishes","1"
"50497","Top 10 Finishes","2"
"50497","Year Joined Tour","-"
"50497","Official Money","$822,656"
"07763","Events Played","96"
"07763","PGA TOUR WINS","0"
"07763","International Wins","0"
"07763","Cuts Made","38/96"
"07763","Runner Up","0"
"07763","Third Place Finishes","1"
"07763","Top 5 Finishes","3"
"07763","Top 10 Finishes","3"
"07763","Year Joined Tour","-"
"07763","Official Money","$779,305"
"06256","Events Played","84"
"06256","PGA TOUR WINS","0"
"06256","International Wins","0"
"06256","Cuts Made","34/84"
"06256","Runner Up","0"
"06256","Third Place Finishes","0"
"06256","Top 5 Finishes","0"
"06256","Top 10 Finishes","1"
"06256","Year Joined Tour","-"
"06256","Official Money","$24,541"
"14534","Events Played","12"
"14534","PGA TOUR WINS","1"
"14534","International Wins","0"
"14534","Cuts Made","10/12"
"14534","Runner Up","0"
"14534","Third Place Finishes","0"
"14534","Top 5 Finishes","4"
"14534","Top 10 Finishes","8"
"14534","Year Joined Tour","-"
"14534","Official Money","$0"
"45609","Events Played","206"
"45609","PGA TOUR WINS","1"
"45609","International Wins","0"
"45609","Cuts Made","109/206"
"45609","Runner Up","0"
"45609","Third Place Finishes","3"
"45609","Top 5 Finishes","6"
"45609","Top 10 Finishes","7"
"45609","Year Joined Tour","2018"
"45609","Official Money","$7,086,715"
"14537","Events Played","39"
"14537","PGA TOUR WINS","0"
"14537","International Wins","0"
"14537","Cuts Made","34/39"
"14537","Runner Up","0"
"14537","Third Place Finishes","1"
"14537","Top 5 Finishes","1"
"14537","Top 10 Finishes","3"
"14537","Year Joined Tour","-"
"14537","Official Money","$18,245"
"14538","Events Played","4"
"14538","PGA TOUR WINS","1"
"14538","International Wins","0"
"14538","Cuts Made","4/4"
"14538","Runner Up","0"
"14538","Third Place Finishes","0"
"14538","Top 5 Finishes","1"
"14538","Top 10 Finishes","1"
"14538","Year Joined Tour","-"
"14538","Official Money","$0"
"59866","Events Played","26"
"59866","PGA TOUR WINS","2"
"59866","International Wins","0"
"59866","Cuts Made","15/26"
"59866","Runner Up","0"
"59866","Third Place Finishes","0"
"59866","Top 5 Finishes","3"
"59866","Top 10 Finishes","4"
"59866","Year Joined Tour","2024"
"59866","Official Money","$2,930,385"
"06036","Events Played","204"
"06036","PGA TOUR WINS","0"
"06036","International Wins","9"
"06036","Cuts Made","105/204"
"06036","Runner Up","0"
"06036","Third Place Finishes","3"
"06036","Top 5 Finishes","3"
"06036","Top 10 Finishes","13"
"06036","Year Joined Tour","1996"
"06036","Official Money","$2,930,471"
"46567","Events Played","16"
"46567","PGA TOUR WINS","0"
"46567","International Wins","1"
"46567","Cuts Made","9/16"
"46567","Runner Up","0"
"46567","Third Place Finishes","0"
"46567","Top 5 Finishes","1"
"46567","Top 10 Finishes","2"
"46567","Year Joined Tour","-"
"46567","Official Money","$480,604"
"06621","Events Played","446"
"06621","PGA TOUR WINS","4"
"06621","International Wins","0"
"06621","Cuts Made","254/446"
"06621","Runner Up","4"
"06621","Third Place Finishes","4"
"06621","Top 5 Finishes","21"
"06621","Top 10 Finishes","38"
"06621","Year Joined Tour","1993"
"06621","Official Money","$14,181,693"
"14561","Events Played","90"
"14561","PGA TOUR WINS","0"
"14561","International Wins","0"
"14561","Cuts Made","87/90"
"14561","Runner Up","3"
"14561","Third Place Finishes","4"
"14561","Top 5 Finishes","14"
"14561","Top 10 Finishes","42"
"14561","Year Joined Tour","-"
"14561","Official Money","$4,041"
"14562","Events Played","96"
"14562","PGA TOUR WINS","10"
"14562","International Wins","0"
"14562","Cuts Made","90/96"
"14562","Runner Up","8"
"14562","Third Place Finishes","5"
"14562","Top 5 Finishes","35"
"14562","Top 10 Finishes","50"
"14562","Year Joined Tour","-"
"14562","Official Money","$13,421"
"09011","Events Played","439"
"09011","PGA TOUR WINS","13"
"09011","International Wins","1"
"09011","Cuts Made","222/439"
"09011","Runner Up","14"
"09011","Third Place Finishes","10"
"09011","Top 5 Finishes","45"
"09011","Top 10 Finishes","68"
"09011","Year Joined Tour","1995"
"09011","Official Money","$18,983,931"
"24512","Events Played","30"
"24512","PGA TOUR WINS","0"
"24512","International Wins","9"
"24512","Cuts Made","18/30"
"24512","Runner Up","0"
"24512","Third Place Finishes","0"
"24512","Top 5 Finishes","0"
"24512","Top 10 Finishes","2"
"24512","Year Joined Tour","-"
"24512","Official Money","$729,486"
"01302","Events Played","77"
"01302","PGA TOUR WINS","0"
"01302","International Wins","0"
"01302","Cuts Made","23/77"
"01302","Runner Up","0"
"01302","Third Place Finishes","0"
"01302","Top 5 Finishes","0"
"01302","Top 10 Finishes","2"
"01302","Year Joined Tour","-"
"01302","Official Money","$291,734"
"01303","Events Played","577"
"01303","PGA TOUR WINS","3"
"01303","International Wins","0"
"01303","Cuts Made","341/577"
"01303","Runner Up","4"
"01303","Third Place Finishes","2"
"01303","Top 5 Finishes","17"
