"stat_id","stat_title","category","category_name","subcategory_name","file_name"
"147","3-Putt Avoidance > 25'","PUTTING","Putting","Three-Putts","3-putt_avoidance_greater-than_25'.csv"
"441","Total 3 Putts - Inside 5'","PUTTING","Putting","Three-Putts","total_3_putts_inside_5'.csv"
"442","Total 3 Putts - 5-10'","PUTTING","Putting","Three-Putts","total_3_putts_5-10'.csv"
"443","Total 3 Putts - 10-15'","PUTTING","Putting","Three-Putts","total_3_putts_10-15'.csv"
"444","Total 3 Putts - 15-20'","PUTTING","Putting","Three-Putts","total_3_putts_15-20'.csv"
"445","Total 3 Putts - 20-25'","PUTTING","Putting","Three-Putts","total_3_putts_20-25'.csv"
"446","Total 3 Putts - > 25'","PUTTING","Putting","Three-Putts","total_3_putts_greater-than_25'.csv"
"400","3-Putts per Round","PUTTING","Putting","Three-Putts","3-putts_per_round.csv"
"401","3+ Putts per Round","PUTTING","Putting","Three-Putts","3+_putts_per_round.csv"
"408","Putting from - > 25'","PUTTING","Putting","All Putts Made by Dist.","putting_from_greater-than_25'.csv"
"02429","Putting from - > 20'","PUTTING","Putting","All Putts Made by Dist.","putting_from_greater-than_20'.csv"
"02328","Putting from 15-25'","PUTTING","Putting","All Putts Made by Dist.","putting_from_15-25'.csv"
"407","Putting from - 20-25'","PUTTING","Putting","All Putts Made by Dist.","putting_from_20-25'.csv"
"406","Putting from - 15-20'","PUTTING","Putting","All Putts Made by Dist.","putting_from_15-20'.csv"
"02327","Putting from 5-15'","PUTTING","Putting","All Putts Made by Dist.","putting_from_5-15'.csv"
"405","Putting from - 10-15'","PUTTING","Putting","All Putts Made by Dist.","putting_from_10-15'.csv"
"484","Putting - Inside 10'","PUTTING","Putting","All Putts Made by Dist.","putting_inside_10'.csv"
"404","Putting from 5-10'","PUTTING","Putting","All Putts Made by Dist.","putting_from_5-10'.csv"
"02427","Putting from 3-5'","PUTTING","Putting","All Putts Made by Dist.","putting_from_3-5'.csv"
"403","Putting from Inside 5'","PUTTING","Putting","All Putts Made by Dist.","putting_from_inside_5'.csv"
"348","Putting from 10'","PUTTING","Putting","All Putts Made by Dist.","putting_from_10'.csv"
"347","Putting from 9'","PUTTING","Putting","All Putts Made by Dist.","putting_from_9'.csv"
"346","Putting from 8'","PUTTING","Putting","All Putts Made by Dist.","putting_from_8'.csv"
"345","Putting from 7'","PUTTING","Putting","All Putts Made by Dist.","putting_from_7'.csv"
"344","Putting from 6'","PUTTING","Putting","All Putts Made by Dist.","putting_from_6'.csv"
"343","Putting from 5'","PUTTING","Putting","All Putts Made by Dist.","putting_from_5'.csv"
"356","Putting from - > 10'","PUTTING","Putting","All Putts Made by Dist.","putting_from_greater-than_10'.csv"
"485","Putting from 4-8'","PUTTING","Putting","All Putts Made by Dist.","putting_from_4-8'.csv"
"342","Putting from 4'","PUTTING","Putting","All Putts Made by Dist.","putting_from_4'.csv"
"341","Putting from 3'","PUTTING","Putting","All Putts Made by Dist.","putting_from_3'.csv"
"434","Putts Made Per Event Over 10'","PUTTING","Putting","All Putts Made by Dist.","putts_made_per_event_over_10'.csv"
"435","Putts Made Per Event Over 20'","PUTTING","Putting","All Putts Made by Dist.","putts_made_per_event_over_20'.csv"
"438","Average Distance of Putts made","PUTTING","Putting","Avg. Putting Dist.","average_distance_of_putts_made.csv"
"02440","Average Distance of Birdie putts made","PUTTING","Putting","Avg. Putting Dist.","average_distance_of_birdie_putts_made.csv"
"02442","Average Distance of Eagle putts made","PUTTING","Putting","Avg. Putting Dist.","average_distance_of_eagle_putts_made.csv"
"135","Putts made Distance","PUTTING","Putting","Avg. Putting Dist.","putts_made_distance.csv"
"349","Approach Putt Performance","PUTTING","Putting","Avg. Putting Dist.","approach_putt_performance.csv"
"409","Average Putting Distance - All 1 putts","PUTTING","Putting","Avg. Putting Dist.","average_putting_distance_all_1_putts.csv"
"410","Average Putting Distance - All 2 putts","PUTTING","Putting","Avg. Putting Dist.","average_putting_distance_all_2_putts.csv"
"411","Average Putting Distance - All 3 putts","PUTTING","Putting","Avg. Putting Dist.","average_putting_distance_all_3_putts.csv"
"412","Average Putting Distance - All 3+ putts","PUTTING","Putting","Avg. Putting Dist.","average_putting_distance_all_3+_putts.csv"
"389","Average Putting Distance - GIR 1 Putts","PUTTING","Putting","Avg. Putting Dist.","average_putting_distance_gir_1_putts.csv"
"390","Average Putting Distance - GIR 2 Putts","PUTTING","Putting","Avg. Putting Dist.","average_putting_distance_gir_2_putts.csv"
"391","Average Putting Distance - GIR 3 Putts","PUTTING","Putting","Avg. Putting Dist.","average_putting_distance_gir_3_putts.csv"
"392","Average Putting Distance - GIR 3+ Putts","PUTTING","Putting","Avg. Putting Dist.","average_putting_distance_gir_3+_putts.csv"
"073","GIR Putting Avg - > 35'","PUTTING","Putting","GIR Putts Made by Dist.","gir_putting_avg_greater-than_35'.csv"
"072","GIR Putting Avg - 30-35'","PUTTING","Putting","GIR Putts Made by Dist.","gir_putting_avg_30-35'.csv"
"071","GIR Putting Avg - 25-30'","PUTTING","Putting","GIR Putts Made by Dist.","gir_putting_avg_25-30'.csv"
"388","GIR Putting - > 25'","PUTTING","Putting","GIR Putts Made by Dist.","gir_putting_greater-than_25'.csv"
"387","GIR Putting - 20-25'","PUTTING","Putting","GIR Putts Made by Dist.","gir_putting_20-25'.csv"
"386","GIR Putting - 15-20'","PUTTING","Putting","GIR Putts Made by Dist.","gir_putting_15-20'.csv"
"385","GIR Putting - 10-15'","PUTTING","Putting","GIR Putts Made by Dist.","gir_putting_10-15'.csv"
"384","GIR Putting - 5-10'","PUTTING","Putting","GIR Putts Made by Dist.","gir_putting_5-10'.csv"
"383","GIR Putting - Inside 5'","PUTTING","Putting","GIR Putts Made by Dist.","gir_putting_inside_5'.csv"
"02675","SG: Total","SCORING","Scoring","Strokes Gained - SG","sg_total.csv"
"120","Scoring Average (Adjusted)","SCORING","Scoring","Scoring Overall","scoring_average_(adjusted).csv"
"108","Scoring Average (Actual)","SCORING","Scoring","Scoring Overall","scoring_average_(actual).csv"
"116","Scoring Average Before Cut","SCORING","Scoring","Scoring Overall","scoring_average_before_cut.csv"
"02417","Stroke Differential Field Average","SCORING","Scoring","Scoring Overall","stroke_differential_field_average.csv"
"299","Lowest Round","SCORING","Scoring","Scoring Overall","lowest_round.csv"
"152","Rounds in the 60s","SCORING","Scoring","Scoring Overall","rounds_in_the_60s.csv"
"153","Sub-Par Rounds","SCORING","Scoring","Scoring Overall","sub-par_rounds.csv"
"156","Birdie Average","SCORING","Scoring","Under Par Scoring","birdie_average.csv"
"107","Total Birdies","SCORING","Scoring","Under Par Scoring","total_birdies.csv"
"155","Eagles (Holes per)","SCORING","Scoring","Under Par Scoring","eagles_(holes_per).csv"
"106","Total Eagles","SCORING","Scoring","Under Par Scoring","total_eagles.csv"
"105","Par Breakers","SCORING","Scoring","Under Par Scoring","par_breakers.csv"
"160","Bounce Back","SCORING","Scoring","Under Par Scoring","bounce_back.csv"
"02415","Birdie to Bogey Ratio","SCORING","Scoring","Under Par Scoring","birdie_to_bogey_ratio.csv"
"112","Par 3 Birdie or Better Leaders","SCORING","Scoring","Under Par Scoring","par_3_birdie_or_better_leaders.csv"
"113","Par 4 Birdie or Better Leaders","SCORING","Scoring","Under Par Scoring","par_4_birdie_or_better_leaders.csv"
"114","Par 5 Birdie or Better Leaders","SCORING","Scoring","Under Par Scoring","par_5_birdie_or_better_leaders.csv"
"447","Par 4 Eagle Leaders","SCORING","Scoring","Under Par Scoring","par_4_eagle_leaders.csv"
"448","Par 5 Eagle Leaders","SCORING","Scoring","Under Par Scoring","par_5_eagle_leaders.csv"
"352","Birdie or Better Percentage","SCORING","Scoring","Under Par Scoring","birdie_or_better_percentage.csv"
"357","Birdie or Better Percentage - 200+ yards","SCORING","Scoring","Under Par Scoring","birdie_or_better_percentage_200+_yards.csv"
"358","Birdie or Better Percentage - 175-200 yards","SCORING","Scoring","Under Par Scoring","birdie_or_better_percentage_175-200_yards.csv"
"359","Birdie or Better Percentage - 150-175 yards","SCORING","Scoring","Under Par Scoring","birdie_or_better_percentage_150-175_yards.csv"
"360","Birdie or Better Percentage - 125-150 yards","SCORING","Scoring","Under Par Scoring","birdie_or_better_percentage_125-150_yards.csv"
"361","Birdie or Better Percentage - < 125 yards","SCORING","Scoring","Under Par Scoring","birdie_or_better_percentage_less-than_125_yards.csv"
"02333","Birdie or Better Percentage - Fairway","SCORING","Scoring","Under Par Scoring","birdie_or_better_percentage_fairway.csv"
"02334","Birdie or Better Percentage - Left Rough","SCORING","Scoring","Under Par Scoring","birdie_or_better_percentage_left_rough.csv"
"02335","Birdie or Better Percentage - Right Rough","SCORING","Scoring","Under Par Scoring","birdie_or_better_percentage_right_rough.csv"
"02336","Birdie or Better Percentage - Rough","SCORING","Scoring","Under Par Scoring","birdie_or_better_percentage_rough.csv"
"02414","Bogey Avoidance","SCORING","Scoring","Over Par Scoring","bogey_avoidance.csv"
"02415","Birdie to Bogey Ratio","SCORING","Scoring","Over Par Scoring","birdie_to_bogey_ratio.csv"
"02416","Reverse Bounce Back","SCORING","Scoring","Over Par Scoring","reverse_bounce_back.csv"
"02419","Bogey Average","SCORING","Scoring","Over Par Scoring","bogey_average.csv"
"118","Final Round Scoring Average","SCORING","Scoring","Scoring by Round","final_round_scoring_average.csv"
"219","Final Round Performance","SCORING","Scoring","Scoring by Round","final_round_performance.csv"
"220","Top 10 Final Round Performance","SCORING","Scoring","Scoring by Round","top_10_final_round_performance.csv"
"309","Top 5 Final Round Performance","SCORING","Scoring","Scoring by Round","top_5_final_round_performance.csv"
"310","11-25 Final Round Performance","SCORING","Scoring","Scoring by Round","11-25_final_round_performance.csv"
"311","25+ Final Round Performance","SCORING","Scoring","Scoring by Round","25+_final_round_performance.csv"
"453","6-10 Final Round Performance","SCORING","Scoring","Scoring by Round","6-10_final_round_performance.csv"
"148","Round 1 Scoring Average","SCORING","Scoring","Scoring by Round","round_1_scoring_average.csv"
"149","Round 2 Scoring Average","SCORING","Scoring","Scoring by Round","round_2_scoring_average.csv"
"117","Round 3 Scoring Average","SCORING","Scoring","Scoring by Round","round_3_scoring_average.csv"
"285","Round 4 Scoring Average","SCORING","Scoring","Scoring by Round","round_4_scoring_average.csv"
"286","Round 5 Scoring Average","SCORING","Scoring","Scoring by Round","round_5_scoring_average.csv"
"245","Front 9 Round 1 Scoring Average","SCORING","Scoring","Scoring by Round","front_9_round_1_scoring_average.csv"
"246","Back 9 Round 1 Scoring Average","SCORING","Scoring","Scoring by Round","back_9_round_1_scoring_average.csv"
"253","Front 9 Round 2 Scoring Average","SCORING","Scoring","Scoring by Round","front_9_round_2_scoring_average.csv"
"254","Back 9 Round 2 Scoring Average","SCORING","Scoring","Scoring by Round","back_9_round_2_scoring_average.csv"
"261","Front 9 Round 3 Scoring Average","SCORING","Scoring","Scoring by Round","front_9_round_3_scoring_average.csv"
"269","Front 9 Round 4 Scoring Average","SCORING","Scoring","Scoring by Round","front_9_round_4_scoring_average.csv"
"277","Front 9 Round 5 Scoring Average","SCORING","Scoring","Scoring by Round","front_9_round_5_scoring_average.csv"
"171","Par 3 Performance","SCORING","Scoring","Par 3,4,5 Scoring","par_3_performance.csv"
"142","Par 3 Scoring Average","SCORING","Scoring","Par 3,4,5 Scoring","par_3_scoring_average.csv"
"112","Par 3 Birdie or Better Leaders","SCORING","Scoring","Par 3,4,5 Scoring","par_3_birdie_or_better_leaders.csv"
"172","Par 4 Performance","SCORING","Scoring","Par 3,4,5 Scoring","par_4_performance.csv"
"143","Par 4 Scoring Average","SCORING","Scoring","Par 3,4,5 Scoring","par_4_scoring_average.csv"
"113","Par 4 Birdie or Better Leaders","SCORING","Scoring","Par 3,4,5 Scoring","par_4_birdie_or_better_leaders.csv"
"173","Par 5 Performance","SCORING","Scoring","Par 3,4,5 Scoring","par_5_performance.csv"
"144","Par 5 Scoring Average","SCORING","Scoring","Par 3,4,5 Scoring","par_5_scoring_average.csv"
"448","Par 5 Eagle Leaders","SCORING","Scoring","Par 3,4,5 Scoring","par_5_eagle_leaders.csv"
"114","Par 5 Birdie or Better Leaders","SCORING","Scoring","Par 3,4,5 Scoring","par_5_birdie_or_better_leaders.csv"
"223","Early Par 3 Scoring Average","SCORING","Scoring","Par 3,4,5 Scoring","early_par_3_scoring_average.csv"
"231","Early Par 4 Scoring Average","SCORING","Scoring","Par 3,4,5 Scoring","early_par_4_scoring_average.csv"
"239","Early Par 5 Scoring Average","SCORING","Scoring","Par 3,4,5 Scoring","early_par_5_scoring_average.csv"
"224","Late Par 3 Scoring Average","SCORING","Scoring","Par 3,4,5 Scoring","late_par_3_scoring_average.csv"
"232","Late Par 4 Scoring Average","SCORING","Scoring","Par 3,4,5 Scoring","late_par_4_scoring_average.csv"
"240","Late Par 5 Scoring Average","SCORING","Scoring","Par 3,4,5 Scoring","late_par_5_scoring_average.csv"
"02517","Par 3 efficiency < 100 yards","SCORING","Scoring","Efficiency Scoring","par_3_efficiency_less-than_100_yards.csv"
"02518","Par 3 efficiency 100-125 yards","SCORING","Scoring","Efficiency Scoring","par_3_efficiency_100-125_yards.csv"
"02519","Par 3 efficiency 125-150 yards","SCORING","Scoring","Efficiency Scoring","par_3_efficiency_125-150_yards.csv"
"02520","Par 3 efficiency 150-175 yards","SCORING","Scoring","Efficiency Scoring","par_3_efficiency_150-175_yards.csv"
"02521","Par 3 efficiency 175-200 yards","SCORING","Scoring","Efficiency Scoring","par_3_efficiency_175-200_yards.csv"
"02522","Par 3 efficiency 200-225 yards","SCORING","Scoring","Efficiency Scoring","par_3_efficiency_200-225_yards.csv"
"02523","Par 3 efficiency 225-250 yards","SCORING","Scoring","Efficiency Scoring","par_3_efficiency_225-250_yards.csv"
"02524","Par 3 efficiency >250 yards","SCORING","Scoring","Efficiency Scoring","par_3_efficiency_greater-than250_yards.csv"
"02525","Par 4 efficiency < 250 Yards","SCORING","Scoring","Efficiency Scoring","par_4_efficiency_less-than_250_yards.csv"
"02526","Par 4 efficiency 250-300 yards","SCORING","Scoring","Efficiency Scoring","par_4_efficiency_250-300_yards.csv"
"02527","Par 4 Efficiency 300-350 yards","SCORING","Scoring","Efficiency Scoring","par_4_efficiency_300-350_yards.csv"
"02528","Par 4 Efficiency 350-400 yards","SCORING","Scoring","Efficiency Scoring","par_4_efficiency_350-400_yards.csv"
"02529","Par 4 Efficiency 400-450 yards","SCORING","Scoring","Efficiency Scoring","par_4_efficiency_400-450_yards.csv"
"02530","Par 4 Efficiency 450-500 yards","SCORING","Scoring","Efficiency Scoring","par_4_efficiency_450-500_yards.csv"
"02531","Par 4 Efficiency >500 yards","SCORING","Scoring","Efficiency Scoring","par_4_efficiency_greater-than500_yards.csv"
"02532","Par 5 Efficiency <500 yards","SCORING","Scoring","Efficiency Scoring","par_5_efficiency_less-than500_yards.csv"
"02533","Par 5 Efficiency 500-550 Yards","SCORING","Scoring","Efficiency Scoring","par_5_efficiency_500-550_yards.csv"
"02534","Par 5 Efficiency 550-600 Yards","SCORING","Scoring","Efficiency Scoring","par_5_efficiency_550-600_yards.csv"
"02535","Par 5 Efficiency 600-650 Yards","SCORING","Scoring","Efficiency Scoring","par_5_efficiency_600-650_yards.csv"
"02536","Par 5 Efficiency >650 Yards","SCORING","Scoring","Efficiency Scoring","par_5_efficiency_greater-than650_yards.csv"
"207","Front 9 Scoring Average","SCORING","Scoring","Front 9 Scoring","front_9_scoring_average.csv"
"301","Front 9 Lowest Round","SCORING","Scoring","Front 9 Scoring","front_9_lowest_round.csv"
"221","Front 9 Par 3 Scoring Average","SCORING","Scoring","Front 9 Scoring","front_9_par_3_scoring_average.csv"
"229","Front 9 Par 4 Scoring Average","SCORING","Scoring","Front 9 Scoring","front_9_par_4_scoring_average.csv"
"237","Front 9 Par 5 Scoring Average","SCORING","Scoring","Front 9 Scoring","front_9_par_5_scoring_average.csv"
"245","Front 9 Round 1 Scoring Average","SCORING","Scoring","Front 9 Scoring","front_9_round_1_scoring_average.csv"
"253","Front 9 Round 2 Scoring Average","SCORING","Scoring","Front 9 Scoring","front_9_round_2_scoring_average.csv"
"261","Front 9 Round 3 Scoring Average","SCORING","Scoring","Front 9 Scoring","front_9_round_3_scoring_average.csv"
"269","Front 9 Round 4 Scoring Average","SCORING","Scoring","Front 9 Scoring","front_9_round_4_scoring_average.csv"
"277","Front 9 Round 5 Scoring Average","SCORING","Scoring","Front 9 Scoring","front_9_round_5_scoring_average.csv"
"208","Back 9 Scoring Average","SCORING","Scoring","Back 9 Scoring","back_9_scoring_average.csv"
"302","Back 9 Lowest Round","SCORING","Scoring","Back 9 Scoring","back_9_lowest_round.csv"
"222","Back 9 Par 3 Scoring Average","SCORING","Scoring","Back 9 Scoring","back_9_par_3_scoring_average.csv"
"230","Back 9 Par 4 Scoring Average","SCORING","Scoring","Back 9 Scoring","back_9_par_4_scoring_average.csv"
"238","Back 9 Par 5 Scoring Average","SCORING","Scoring","Back 9 Scoring","back_9_par_5_scoring_average.csv"
"246","Back 9 Round 1 Scoring Average","SCORING","Scoring","Back 9 Scoring","back_9_round_1_scoring_average.csv"
"254","Back 9 Round 2 Scoring Average","SCORING","Scoring","Back 9 Scoring","back_9_round_2_scoring_average.csv"
"262","Back 9 Round 3 Scoring Average","SCORING","Scoring","Back 9 Scoring","back_9_round_3_scoring_average.csv"
"270","Back 9 Round 4 Scoring Average","SCORING","Scoring","Back 9 Scoring","back_9_round_4_scoring_average.csv"
"278","Back 9 Round 5 Scoring Average","SCORING","Scoring","Back 9 Scoring","back_9_round_5_scoring_average.csv"
"292","Early Scoring Average","SCORING","Scoring","Early Scoring","early_scoring_average.csv"
"303","Early Lowest Round","SCORING","Scoring","Early Scoring","early_lowest_round.csv"
"209","First Tee Early Scoring Average","SCORING","Scoring","Early Scoring","first_tee_early_scoring_average.csv"
"210","Tenth Tee Early Scoring Average","SCORING","Scoring","Early Scoring","tenth_tee_early_scoring_average.csv"
"223","Early Par 3 Scoring Average","SCORING","Scoring","Early Scoring","early_par_3_scoring_average.csv"
"231","Early Par 4 Scoring Average","SCORING","Scoring","Early Scoring","early_par_4_scoring_average.csv"
"239","Early Par 5 Scoring Average","SCORING","Scoring","Early Scoring","early_par_5_scoring_average.csv"
"247","Early Round 1 Scoring Average","SCORING","Scoring","Early Scoring","early_round_1_scoring_average.csv"
"255","Early Round 2 Scoring Average","SCORING","Scoring","Early Scoring","early_round_2_scoring_average.csv"
"263","Early Round 3 Scoring Average","SCORING","Scoring","Early Scoring","early_round_3_scoring_average.csv"
"271","Early Round 4 Scoring Average","SCORING","Scoring","Early Scoring","early_round_4_scoring_average.csv"
"279","Early Round 5 Scoring Average","SCORING","Scoring","Early Scoring","early_round_5_scoring_average.csv"
"225","First Tee Early Par 3 Scoring Average","SCORING","Scoring","Early Scoring","first_tee_early_par_3_scoring_average.csv"
"226","Tenth Tee Early Par 3 Scoring Average","SCORING","Scoring","Early Scoring","tenth_tee_early_par_3_scoring_average.csv"
"233","First Tee Early Par 4 Scoring Average","SCORING","Scoring","Early Scoring","first_tee_early_par_4_scoring_average.csv"
"234","Tenth Tee Early Par 4 Scoring Average","SCORING","Scoring","Early Scoring","tenth_tee_early_par_4_scoring_average.csv"
"241","First Tee Early Par 5 Scoring Average","SCORING","Scoring","Early Scoring","first_tee_early_par_5_scoring_average.csv"
"242","Tenth Tee Early Par 5 Scoring Average","SCORING","Scoring","Early Scoring","tenth_tee_early_par_5_scoring_average.csv"
"249","First Tee Early Round 1 Scoring Average","SCORING","Scoring","Early Scoring","first_tee_early_round_1_scoring_average.csv"
"250","Tenth Tee Early Round 1 Scoring Average","SCORING","Scoring","Early Scoring","tenth_tee_early_round_1_scoring_average.csv"
"257","First Tee Early Round 2 Scoring Average","SCORING","Scoring","Early Scoring","first_tee_early_round_2_scoring_average.csv"
"258","Tenth Tee Early Round 2 Scoring Average","SCORING","Scoring","Early Scoring","tenth_tee_early_round_2_scoring_average.csv"
"265","First Tee Early Round 3 Scoring Average","SCORING","Scoring","Early Scoring","first_tee_early_round_3_scoring_average.csv"
"266","Tenth Tee Early Round 3 Scoring Average","SCORING","Scoring","Early Scoring","tenth_tee_early_round_3_scoring_average.csv"
"273","First Tee Early Round 4 Scoring Average","SCORING","Scoring","Early Scoring","first_tee_early_round_4_scoring_average.csv"
"274","Tenth Tee Early Round 4 Scoring Average","SCORING","Scoring","Early Scoring","tenth_tee_early_round_4_scoring_average.csv"
"281","First Tee Early Round 5 Scoring Average","SCORING","Scoring","Early Scoring","first_tee_early_round_5_scoring_average.csv"
"282","Tenth Tee Early Round 5 Scoring Average","SCORING","Scoring","Early Scoring","tenth_tee_early_round_5_scoring_average.csv"
"305","First Tee Early Lowest Round","SCORING","Scoring","Early Scoring","first_tee_early_lowest_round.csv"
"306","Tenth Tee Early Lowest Round","SCORING","Scoring","Early Scoring","tenth_tee_early_lowest_round.csv"
"293","Late Scoring Average","SCORING","Scoring","Late Scoring","late_scoring_average.csv"
"304","Late Lowest Round","SCORING","Scoring","Late Scoring","late_lowest_round.csv"
"224","Late Par 3 Scoring Average","SCORING","Scoring","Late Scoring","late_par_3_scoring_average.csv"
"232","Late Par 4 Scoring Average","SCORING","Scoring","Late Scoring","late_par_4_scoring_average.csv"
"240","Late Par 5 Scoring Average","SCORING","Scoring","Late Scoring","late_par_5_scoring_average.csv"
"248","Late Round 1 Scoring Average","SCORING","Scoring","Late Scoring","late_round_1_scoring_average.csv"
"256","Late Round 2 Scoring Average","SCORING","Scoring","Late Scoring","late_round_2_scoring_average.csv"
"264","Late Round 3 Scoring Average","SCORING","Scoring","Late Scoring","late_round_3_scoring_average.csv"
"272","Late Round 4 Scoring Average","SCORING","Scoring","Late Scoring","late_round_4_scoring_average.csv"
"280","Late Round 5 Scoring Average","SCORING","Scoring","Late Scoring","late_round_5_scoring_average.csv"
"211","First Tee Late Scoring Average","SCORING","Scoring","Late Scoring","first_tee_late_scoring_average.csv"
"212","Tenth Tee Late Scoring Average","SCORING","Scoring","Late Scoring","tenth_tee_late_scoring_average.csv"
"227","First Tee Late Par 3 Scoring Average","SCORING","Scoring","Late Scoring","first_tee_late_par_3_scoring_average.csv"
"228","Tenth Tee Late Par 3 Scoring Average","SCORING","Scoring","Late Scoring","tenth_tee_late_par_3_scoring_average.csv"
"235","First Tee Late Par 4 Scoring Average","SCORING","Scoring","Late Scoring","first_tee_late_par_4_scoring_average.csv"
"236","Tenth Tee Late Par 4 Scoring Average","SCORING","Scoring","Late Scoring","tenth_tee_late_par_4_scoring_average.csv"
"243","First Tee Late Par 5 Scoring Average","SCORING","Scoring","Late Scoring","first_tee_late_par_5_scoring_average.csv"
"244","Tenth Tee Late Par 5 Scoring Average","SCORING","Scoring","Late Scoring","tenth_tee_late_par_5_scoring_average.csv"
"251","First Tee Late Round 1 Scoring Average","SCORING","Scoring","Late Scoring","first_tee_late_round_1_scoring_average.csv"
"252","Tenth Tee Late Round 1 Scoring Average","SCORING","Scoring","Late Scoring","tenth_tee_late_round_1_scoring_average.csv"
"259","First Tee Late Round 2 Scoring Average","SCORING","Scoring","Late Scoring","first_tee_late_round_2_scoring_average.csv"
"260","Tenth Tee Late Round 2 Scoring Average","SCORING","Scoring","Late Scoring","tenth_tee_late_round_2_scoring_average.csv"
"267","First Tee Late Round 3 Scoring Average","SCORING","Scoring","Late Scoring","first_tee_late_round_3_scoring_average.csv"
"268","Tenth Tee Late Round 3 Scoring Average","SCORING","Scoring","Late Scoring","tenth_tee_late_round_3_scoring_average.csv"
"275","First Tee Late Round 4 Scoring Average","SCORING","Scoring","Late Scoring","first_tee_late_round_4_scoring_average.csv"
"276","Tenth Tee Late Round 4 Scoring Average","SCORING","Scoring","Late Scoring","tenth_tee_late_round_4_scoring_average.csv"
"283","First Tee Late Round 5 Scoring Average","SCORING","Scoring","Late Scoring","first_tee_late_round_5_scoring_average.csv"
"284","Tenth Tee Late Round 5 Scoring Average","SCORING","Scoring","Late Scoring","tenth_tee_late_round_5_scoring_average.csv"
"307","First Tee Late Lowest Round","SCORING","Scoring","Late Scoring","first_tee_late_lowest_round.csv"
"308","Tenth Tee Late Lowest Round","SCORING","Scoring","Late Scoring","tenth_tee_late_lowest_round.csv"
"209","First Tee Early Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_early_scoring_average.csv"
"211","First Tee Late Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_late_scoring_average.csv"
"225","First Tee Early Par 3 Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_early_par_3_scoring_average.csv"
"227","First Tee Late Par 3 Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_late_par_3_scoring_average.csv"
"233","First Tee Early Par 4 Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_early_par_4_scoring_average.csv"
"235","First Tee Late Par 4 Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_late_par_4_scoring_average.csv"
"241","First Tee Early Par 5 Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_early_par_5_scoring_average.csv"
"243","First Tee Late Par 5 Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_late_par_5_scoring_average.csv"
"249","First Tee Early Round 1 Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_early_round_1_scoring_average.csv"
"251","First Tee Late Round 1 Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_late_round_1_scoring_average.csv"
"257","First Tee Early Round 2 Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_early_round_2_scoring_average.csv"
"259","First Tee Late Round 2 Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_late_round_2_scoring_average.csv"
"265","First Tee Early Round 3 Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_early_round_3_scoring_average.csv"
"267","First Tee Late Round 3 Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_late_round_3_scoring_average.csv"
"273","First Tee Early Round 4 Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_early_round_4_scoring_average.csv"
"275","First Tee Late Round 4 Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_late_round_4_scoring_average.csv"
"281","First Tee Early Round 5 Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_early_round_5_scoring_average.csv"
"283","First Tee Late Round 5 Scoring Average","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_late_round_5_scoring_average.csv"
"305","First Tee Early Lowest Round","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_early_lowest_round.csv"
"307","First Tee Late Lowest Round","SCORING","Scoring","Scoring Off the 1st Tee","first_tee_late_lowest_round.csv"
"210","Tenth Tee Early Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_early_scoring_average.csv"
"212","Tenth Tee Late Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_late_scoring_average.csv"
"226","Tenth Tee Early Par 3 Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_early_par_3_scoring_average.csv"
"228","Tenth Tee Late Par 3 Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_late_par_3_scoring_average.csv"
"234","Tenth Tee Early Par 4 Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_early_par_4_scoring_average.csv"
"236","Tenth Tee Late Par 4 Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_late_par_4_scoring_average.csv"
"242","Tenth Tee Early Par 5 Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_early_par_5_scoring_average.csv"
