YEAR,MOVEMENT,PLAYER_ID,PLAYER,TOTAL MONEY,OFFICIAL MONEY,WGC MONEY ONLY
2013,0,22000,Chris Wood,$330585,1908500,31150000.0
2013,0,29974,Branden Grace,$313759,17045928,14330000.0
2013,0,19904,Paul Lawrie,$304369,13611930,16825000.0
2013,0,25369,Jamie Donaldson,$284947,9969697,18525000.0
2013,0,28937,George Coetzee,$267761,17116094,9660000.0
2013,0,26499,Rafa Cabrera Bello,$262968,12071764,14225000.0
2013,0,35541,John Peterson,$259679,25967900,
2013,0,33199,Matteo Manassero,$242684,6480900,17787500.0
2013,0,20376,Stephen Gallacher,$242018,8791764,15410000.0
2013,0,28118,Peter Tomasulo,$218240,21824046,
2013,0,35450,Patrick Cantlay,$195411,19541111,
2013,0,27349,Alex Noren,$184000,0,18400000.0
2013,0,24083,Marcus Fraser,$183330,3983033,14350000.0
2013,0,24503,Jeff Klauk,$149830,14982971,
2013,0,25841,Marc Warren,$132786,13278571,
2013,0,31138,Scott Jamieson,$131500,4850000,8300000.0
2013,0,29476,Kyle Reifers,$128400,12840000,
2013,0,32139,Danny Willett,$123043,12304330,
2013,0,29484,Peter Uihlein,$121625,12162500,
2013,0,30978,Kiradech Aphibarnrat,$120250,5875000,6150000.0
2013,0,29531,Richie Ramsay,$119077,2007742,9900000.0
2013,0,10505,Shane Bertsch,$112000,11200000,
2013,0,32800,Franklin Corpening,$112000,11200000,
2013,0,29926,Danny Lee,$112000,11200000,
2013,0,24511,Thongchai Jaidee,$104126,5812597,4600000.0
2013,0,23790,Eduardo De La Riva,$95043,9504330,
2013,0,10944,Thomas Bjørn,$87171,4117056,4600000.0
2013,0,19825,Darren Clarke,$86718,8671764,
2013,0,20574,Mathew Goggin,$86579,8657900,
2013,0,39531,Ken Looper,$73530,7353000,
2013,0,32694,Morten Orum Madsen,$60183,6018300,
2013,0,28723,John Parry,$60183,6018300,
2013,0,24956,Mikko Ilonen,$60053,1725284,4280000.0
2013,0,25892,Steve Wheatcroft,$59520,5952000,
2013,0,27821,Steven Tiley,$56873,5687330,
2013,0,34358,Jonathan Randolph,$54000,5400000,
2013,0,35545,Blayne Barber,$52110,5211000,
2013,0,22110,Thaworn Wiratchant,$50600,0,5060000.0
2013,0,29930,Mike Hendry,$48750,0,4875000.0
2013,0,24940,Edward Loar,$47246,4724600,
2013,0,21284,Hiroyuki Fujita,$46000,0,4600000.0
2013,0,23797,Brett Rumford,$44250,0,4425000.0
2013,0,24604,Hunter Haas,$42929,4292900,
2013,0,32816,Satoshi Kodaira,$42800,0,4280000.0
2013,0,20935,Toru Taniguchi,$41750,0,4175000.0
2013,0,24457,Jaco Van Zyl,$41500,0,4150000.0
2013,0,35957,Daniel Popovic,$41250,0,4125000.0
2013,0,35879,Kelly Kraft,$39539,3953866,
2013,0,35459,Chris Williams,$39304,3930417,
2013,0,28923,Oliver Fisher,$39251,3925097,
2013,0,31627,Todd Baek,$35960,3596000,
2013,0,20771,Steven Alker,$28961,2896100,
2013,0,35087,Bio Kim,$28961,2896100,
2013,0,34262,Jon Curran,$28350,2835000,
2013,0,32262,Mark Brown,$24641,2464103,
2013,0,20218,Shingo Katayama,$24641,2464103,
2013,0,37460,Jeremiah Wooding,$23760,2376000,
2013,0,27958,Ryan Blaum,$20417,2041667,
2013,0,26498,Matt Weibring,$19406,1940600,
2013,0,26525,Grégory Bourdy,$19085,1908500,
2013,0,29454,Bernd Wiesberger,$19085,1908500,
2013,0,19991,Peter Hedblom,$18926,1892600,
2013,0,20608,David Howell,$18926,1892600,
2013,0,28928,Gareth Wright,$18398,1839794,
2013,0,27554,Scott Harrington,$18295,1829520,
2013,0,27929,Shiv Kapur,$17864,1786356,
2013,0,28258,K.T. Kim,$17864,1786356,
2013,0,2076,Peter Senior,$17253,1725284,
2013,0,24957,Simon Khan,$16844,1684400,
2013,0,33911,Nate Smith,$15829,1582875,
2013,0,29223,Sam Saunders,$15184,1518400,
2013,0,36689,Brooks Koepka,$14950,1495000,
2013,0,39412,Zack Fischer,$13601,1360100,
2013,0,33120,Mark Anderson,$12824,1282400,
2013,0,21498,Hideto Tanihara,$12824,1282400,
2013,0,33486,Roger Sloan,$12805,1280533,
2013,0,21646,David Branshaw,$12444,1244400,
2013,0,22764,Michael Block,$12342,1234200,
2013,0,26733,John Kimbell,$12162,1216240,
2013,0,25863,Rod Perry,$11656,1165600,
2013,0,23778,Brad Adamonis,$11340,1134000,
2013,0,35469,Sebastián Vázquez,$7700,770000,
2013,0,24461,Thomas Aiken,$7104,710400,
2013,0,32070,Rafael Campos,$6650,665000,
2013,0,29478,Kevin Kisner,$6180,618000,
2013,0,23290,Andrew Johnson,$5850,585000,
2012,0,22792,Peter Hanson,$1467721,83522130,63250000.0
2012,0,21099,David Lynn,$865000,86500000,
2012,0,30852,Ryo Ishikawa,$822051,72705066,9500000.0
2012,0,23452,Nicolas Colsaerts,$677011,51851084,15850000.0
2012,0,27408,Martin Kaymer,$576357,28335650,29300000.0
2012,0,25198,Francesco Molinari,$453961,19896105,25500000.0
2012,0,19958,Miguel Angel Jiménez,$386803,19480316,19200000.0
2012,0,19904,Paul Lawrie,$360640,12963960,23100000.0
2012,0,35541,John Peterson,$327091,32709100,
2012,0,25369,Jamie Donaldson,$320334,25783434,6250000.0
2012,0,34360,Patrick Reed,$302977,30297711,
2012,0,35539,Luke Guthrie,$284672,28467200,
2012,0,10944,Thomas Bjørn,$270506,9050599,18000000.0
2012,0,24512,Simon Dyson,$257456,8495600,17250000.0
2012,0,24461,Thomas Aiken,$257179,25717925,
2012,0,20859,Anders Hansen,$232900,7040000,16250000.0
2012,0,28258,K.T. Kim,$220590,5421500,16637500.0
2012,0,26539,Robert Rock,$212625,0,21262500.0
2012,0,29974,Branden Grace,$205325,8232530,12300000.0
2012,0,25191,Gonzalo Fernandez-Castaño,$190233,5348299,13675000.0
2012,0,27072,Alvaro Quiros,$182800,3705000,14575000.0
2012,0,27349,Alex Noren,$178193,13969316,3850000.0
2012,0,33968,Thorbjørn Olesen,$176243,17624316,
2012,0,26499,Rafa Cabrera Bello,$169668,1616774,15350000.0
2012,0,26497,Casey Wittenberg,$163594,16359400,
2012,0,25321,Lee Slattery,$147339,1858899,12875000.0
2012,0,28300,Joost Luiten,$139347,9584667,4350000.0
2012,0,26500,Alejandro Cañizares,$129963,12996250,
2012,0,33199,Matteo Manassero,$126979,3197900,9500000.0
2012,0,28135,Aaron Watkins,$118969,11896900,
2012,0,19825,Darren Clarke,$117310,1681000,10050000.0
2012,0,36690,Hunter Hamrick,$115979,11597900,
2012,0,29461,Jamie Lovemark,$109572,10957188,
2012,0,35450,Patrick Cantlay,$105526,10552586,
2012,0,31557,Jim Herman,$105000,10500000,
2012,0,24083,Marcus Fraser,$91350,1535000,7600000.0
2012,0,20832,Raphael Jacquelin,$86348,8634800,
2012,0,34261,Scott Langley,$82630,8263000,
2012,0,32622,Matthew Baldwin,$79999,7999900,
2012,0,20771,Steven Alker,$79277,7927658,
2012,0,23481,Marcel Siem,$79250,3475000,4450000.0
2012,0,29720,Andres Gonzales,$78780,7878000,
2012,0,26444,Juvic Pagunsan,$77839,1733931,6050000.0
2012,0,29419,Tadd Fujikawa,$69025,6902500,
2012,0,29833,Yoshinori Fujimoto,$64573,2007299,4450000.0
2012,0,29670,Pablo Larrazabal,$62930,2318000,3975000.0
2012,0,20686,Jeev Milkha Singh,$60589,1796415,4262500.0
2012,0,29256,James Morrison,$60044,6004400,
2012,0,27118,Toshinori Muto,$59964,1733931,4262500.0
2012,0,33461,Morgan Hoffmann,$53168,5316800,
2012,0,25336,Alistair Presnell,$53168,5316800,
2012,0,26808,Tadahiro Takayama,$52340,1034000,4200000.0
2012,0,22400,Hennie Otto,$49000,0,4900000.0
2012,0,32139,Danny Willett,$49000,0,4900000.0
2012,0,31420,Anirban Lahiri,$47124,4712387,
2012,0,29454,Bernd Wiesberger,$46500,0,4650000.0
2012,0,27896,Ross Fisher,$45740,4574000,
2012,0,28937,George Coetzee,$45000,0,4500000.0
2012,0,30008,Jbe' Kruger,$44250,0,4425000.0
2012,0,25190,Jeff Quinney,$43310,4331000,
2012,0,23373,Michael Hoey,$41625,0,4162500.0
2012,0,35104,Tom Lewis,$41000,0,4100000.0
2012,0,31678,Oliver Bekker,$40750,0,4075000.0
2012,0,23580,Tetsuji Hiratsuka,$38000,0,3800000.0
2012,0,24459,Richard Sterne,$32023,3202305,
2012,0,27503,Steve LeBrun,$31979,3197900,
2012,0,29253,Jeff Curl,$28890,2889000,
2012,0,33418,Shawn Stefani,$27650,2765000,
2012,0,34358,Jonathan Randolph,$26700,2670000,
2012,0,35879,Kelly Kraft,$24994,2499400,
2012,0,21284,Hiroyuki Fujita,$24912,2491200,
2012,0,28593,Jesse Mueller,$24912,2491200,
2012,0,28780,Nicholas Thompson,$24912,2491200,
2012,0,25539,Rafael Echenique,$23180,2318000,
2012,0,25444,Justin Hicks,$23180,2318000,
2012,0,24957,Simon Khan,$23180,2318000,
2012,0,34255,Joseph Bramlett,$21850,2184960,
2012,0,37273,Derek Ernst,$20000,2000000,
2012,0,6078,Esteban Toledo,$19980,1998000,
2012,0,29342,Jae-bum Park,$19955,1995500,
2012,0,22295,Darron Stiles,$19955,1995500,
2012,0,33117,Dale Whitnell,$19292,1929194,
2012,0,25841,Marc Warren,$18593,1859300,
2012,0,36684,Dustin Morris,$18512,1851200,
2012,0,23814,Edoardo Molinari,$18240,1824000,
2012,0,20698,Adilson da Silva,$17964,1796415,
2012,0,26595,Derek Tolan,$17780,1778000,
2012,0,34554,Jung-gon Hwang,$17400,1740000,
2012,0,23725,Brendan Jones,$17339,1733931,
2012,0,19929,Warren Bennett,$16636,1663637,
2012,0,24511,Thongchai Jaidee,$16636,1663637,
2012,0,20935,Toru Taniguchi,$15150,1515000,
2012,0,1978,Fran Quinn,$12932,1293200,
2012,0,22806,Doug LaBelle II,$12540,1254000,
2012,0,33520,Randall Hutchison,$12461,1246089,
2012,0,29223,Sam Saunders,$12224,1222400,
2012,0,31646,Emiliano Grillo,$11900,1190000,
2012,0,27119,Koumei Oda,$11880,1188000,
2012,0,34359,Diego Velásquez,$11284,1128400,
2012,0,25936,Alex Aragon,$10725,1072500,
2012,0,36670,Jonathan Fly,$10528,1052800,
2012,0,36884,Ben Kohles,$10296,1029600,
2012,0,33451,Matt Hill,$9932,993200,
2012,0,20378,Mathias Grönberg,$9246,924600,
2012,0,32058,José de Jesús Rodríguez,$8362,836200,
2012,0,37340,Chase Wright,$8360,836000,
2012,0,2002,John Riegger,$6810,681000,
2012,0,32868,Brandon Brown,$6480,648000,
2012,0,36982,Jake Sarnoff,$6180,618000,
2012,0,35621,Scott Smith,$6000,600000,
2011,0,28237,Rory McIlroy,$2344609,190560938,43900000.0
2011,0,19825,Darren Clarke,$1491328,145207800,3925000.0
2011,0,27408,Martin Kaymer,$1339959,34420856,99575000.0
2011,0,20396,Lee Westwood,$1306946,97044565,33650000.0
2011,0,20859,Anders Hansen,$1195567,61706663,57850000.0
2011,0,25198,Francesco Molinari,$763887,15838700,60550000.0
2011,1,10944,Thomas Bjørn,$626739,41948920,20725000.0
2011,1,23814,Edoardo Molinari,$619224,39772421,22150000.0
2011,1,22792,Peter Hanson,$610780,43903028,17175000.0
2011,3,27072,Alvaro Quiros,$495317,36356700,13175000.0
2011,3,19958,Miguel Angel Jiménez,$486223,13272338,35350000.0
2011,3,33399,Adam Hadwin,$440752,44075221,
2011,3,33199,Matteo Manassero,$331783,13328325,19850000.0
2011,3,27896,Ross Fisher,$299885,16338466,13650000.0
2011,3,24512,Simon Dyson,$250333,18583295,6450000.0
2011,3,21284,Hiroyuki Fujita,$223300,13680000,8650000.0
2011,3,20832,Raphael Jacquelin,$209745,20974460,
2011,3,29289,S.Y. Noh,$207070,11907045,8800000.0
2011,3,26908,Yuta Ikeda,$198647,7164695,12700000.0
2011,3,20569,Richard Green,$193852,9035152,10350000.0
2011,3,27088,Johan Edfors,$136155,13615500,
2011,3,29223,Sam Saunders,$132525,13252500,
2011,3,26539,Robert Rock,$112757,11275695,
2011,3,27349,Alex Noren,$111208,6470800,4650000.0
2011,3,28937,George Coetzee,$109713,10971256,
2011,3,29670,Pablo Larrazabal,$105634,6863445,3700000.0
2011,3,28307,Matt Every,$105122,10512166,
2011,3,24494,Erik Compton,$95542,9554150,
2011,3,22896,Grégory Havret,$71007,7100711,
2011,3,33461,Morgan Hoffmann,$69131,6913143,
2011,3,22400,Hennie Otto,$68500,0,6850000.0
2011,3,24461,Thomas Aiken,$65500,0,6550000.0
2011,3,24083,Marcus Fraser,$55500,0,5550000.0
2011,3,25203,SSP Chawrasia,$50500,0,5050000.0
2011,3,29780,Do-Hoon Kim,$50436,5043600,
2011,3,23725,Brendan Jones,$45000,0,4500000.0
2011,3,20378,Mathias Grönberg,$42000,4200000,
2011,3,30924,Rhys Davies,$41500,0,4150000.0
2011,3,2076,Peter Senior,$40250,0,4025000.0
2011,3,29342,Jae-bum Park,$37500,0,3750000.0
2011,3,28259,Sangmoon Bae,$37351,3735100,
2011,3,31640,Gary Boyd,$36302,3630195,
2011,3,24957,Simon Khan,$36302,3630195,
2011,3,7707,Mike Small,$27152,2715200,
2011,3,26525,Grégory Bourdy,$23556,2355593,
2011,3,27910,Floris De Vries,$23556,2355593,
2011,3,25948,Richard McEvoy,$23556,2355593,
2011,3,21207,José Manuel Lara,$23526,2352584,
2011,3,27302,Garth Mulroy,$20800,2080000,
2011,3,20367,Fredrik Andersson Hed,$20571,2057111,
2011,3,20376,Stephen Gallacher,$20571,2057111,
2011,3,34360,Patrick Reed,$20058,2005800,
2011,3,28300,Joost Luiten,$19845,1984507,
2011,3,24077,Matthew Millar,$19845,1984507,
2011,3,23481,Marcel Siem,$19763,1976300,
2011,3,19904,Paul Lawrie,$19442,1944171,
2011,3,21461,Kenneth Ferrie,$18877,1887701,
2011,3,34554,Jung-gon Hwang,$18716,1871567,
2011,3,31114,Drew Weaver,$17732,1773200,
2011,3,26500,Alejandro Cañizares,$17469,1746929,
2011,3,26949,Josh Broadaway,$17357,1735650,
2011,3,25109,Christo Greyling,$17178,1717800,
2011,3,20940,Kenichi Kuboya,$17178,1717800,
2011,3,24219,Wes Heffernan,$16539,1653900,
2011,3,20574,Mathew Goggin,$16157,1615715,
2011,3,32874,Erick Justesen,$16088,1608750,
2011,3,24748,WC Liang,$15593,1559250,
2011,3,28308,Troy Kelly,$13542,1354200,
2011,3,21633,Steve Allan,$13380,1338000,
2011,3,20121,Todd Fischer,$12900,1290000,
2011,3,29222,Billy Hurley III,$12780,1278000,
2011,3,7363,Craig Bowden,$11864,1186364,
2011,3,28455,Will Claxton,$11275,1127500,
2011,3,30191,Julián Etulain,$11261,1126125,
2011,3,27037,Sal Spallone,$11261,1126125,
2011,3,31115,Michio Matsumura,$10395,1039500,
2011,3,29740,Brad Fritsch,$10348,1034800,
2011,3,27386,Dustin Risdon,$10192,1019200,
2011,3,27399,Richard Scott,$8400,840000,
2011,3,29546,Dave Schultz,$7035,703500,
2011,3,6350,Bob May,$6690,669000,
2011,3,25936,Alex Aragon,$5760,576000,
2010,0,20396,Lee Westwood,$3564954,339995400,16500000.0
2010,0,27408,Martin Kaymer,$2356460,176279303,59366667.0
2010,0,26331,Charl Schwartzel,$1666845,67684531,99000000.0
2010,-1,26329,Louis Oosthuizen,$1431427,130559320,12583334.0
2010,0,19970,Robert Karlsson,$990170,85316954,13700000.0
2010,-2,22896,Grégory Havret,$810000,81000000,
2010,-2,23814,Edoardo Molinari,$770018,63651808,13350000.0
2010,-2,25198,Francesco Molinari,$568696,35819633,21050000.0
2010,-2,27072,Alvaro Quiros,$549764,23246435,31730000.0
2010,-2,22792,Peter Hanson,$479575,17907482,30050000.0
2010,-2,27506,Oliver Wilson,$464472,9072195,37375000.0
2010,-2,24511,Thongchai Jaidee,$414185,9868500,31550000.0
2010,-2,19958,Miguel Angel Jiménez,$371250,21299975,15825000.0
2010,-2,10117,Bob Heintz,$355047,35504700,
2010,-2,30852,Ryo Ishikawa,$336430,14917975,18725000.0
2010,-2,24748,WC Liang,$315436,24543571,7000000.0
2010,-2,24512,Simon Dyson,$304321,17107086,13325000.0
2010,-2,26908,Yuta Ikeda,$263713,9846333,16525000.0
2010,-2,30004,Ross McGowan,$259722,4872200,21100000.0
2010,-2,22986,Søren Kjeldsen,$246989,15898932,8800000.0
2010,-2,20104,Ken Duke,$220777,22077714,
2010,-2,27896,Ross Fisher,$217796,6658182,15121428.0
2010,-2,25336,Alistair Presnell,$214300,0,21430000.0
2010,-2,26539,Robert Rock,$186239,18623903,
2010,-2,23624,Soren Hansen,$170750,0,17075000.0
2010,-2,25349,Tim Wilkinson,$160706,16070586,
2010,-2,20859,Anders Hansen,$151000,0,15100000.0
2010,-2,20376,Stephen Gallacher,$149245,14924500,
2010,-2,24957,Simon Khan,$114021,7764630,3637500.0
2010,-2,25191,Gonzalo Fernandez-Castaño,$99633,3713334,6250000.0
2010,-2,31323,Gary Woodland,$95815,9581512,
2010,-2,29223,Sam Saunders,$95226,9522644,
2010,-2,27349,Alex Noren,$92250,0,9225000.0
2010,-2,20473,Ignacio Garrido,$87840,8783954,
2010,-2,30909,David Horsey,$84450,4670000,3775000.0
2010,-2,29289,S.Y. Noh,$81422,8142200,
2010,-2,24494,Erik Compton,$77245,7724500,
2010,-2,7707,Mike Small,$69665,6966500,
2010,-2,30924,Rhys Davies,$66512,2876166,3775000.0
2010,-2,20213,Katsumasa Miyamoto,$63500,0,6350000.0
2010,-2,26500,Alejandro Cañizares,$55956,5595575,
2010,-2,30926,Chris Kirk,$54480,5448000,
2010,-2,26525,Grégory Bourdy,$54475,1522500,3925000.0
2010,-2,22983,Bradley Dredge,$48000,4799975,
2010,-2,23481,Marcel Siem,$48000,4799975,
2010,-2,29461,Jamie Lovemark,$45400,4540000,
2010,-2,22000,Chris Wood,$45000,0,4500000.0
2010,-2,32366,Kevin Chappell,$44000,4400000,
2010,-2,27447,John Ellis,$44000,4400000,
2010,-2,24083,Marcus Fraser,$44000,0,4400000.0
2010,-2,19825,Darren Clarke,$43275,4327529,
2010,-2,30110,Kyle Stanley,$43090,4309000,
2010,-2,20669,James Kingston,$42250,0,4225000.0
2010,-2,21633,Steve Allan,$42000,4200000,
2010,-2,22400,Hennie Otto,$40750,0,4075000.0
2010,-2,28258,K.T. Kim,$38102,3810228,
2010,-2,20596,Michael Jonzon,$35875,0,3587500.0
2010,-2,6573,Brandt Jobe,$35317,3531667,
2010,-2,32698,Bobby Gates,$34722,3472200,
2010,-2,20935,Toru Taniguchi,$34720,3471991,
2010,-2,33204,Shane Lowry,$33792,3379182,
2010,-2,25734,Colm Moriarty,$33792,3379182,
2010,-2,32416,Benjamin Fox,$33540,3354000,
2010,-2,20367,Fredrik Andersson Hed,$31843,3184298,
2010,-2,20121,Todd Fischer,$31200,3120000,
2010,-2,8635,Colin Montgomerie,$30978,3097774,
2010,-2,23497,Tag Ridings,$28594,2859400,
2010,-2,27064,Jhonattan Vegas,$26483,2648333,
2010,-2,28486,Michael Putnam,$23850,2385000,
2010,-2,23540,Jason Allred,$23385,2338500,
2010,-2,26499,Rafa Cabrera Bello,$23385,2338500,
2010,-2,31557,Jim Herman,$23385,2338500,
2010,-2,32495,Rob Grube,$19890,1989000,
2010,-2,33399,Adam Hadwin,$19890,1989000,
2010,-2,27768,Brock Mackenzie,$19890,1989000,
2010,-2,23699,Danny Chia,$19046,1904630,
2010,-2,23984,Zane Scotland,$19046,1904630,
2010,-2,33168,Michael O'Neal,$18424,1842400,
2010,-2,21284,Hiroyuki Fujita,$18368,1836800,
2010,-2,2076,Peter Senior,$18048,1804791,
2010,-2,31114,Drew Weaver,$17366,1736550,
2010,-2,12682,Hirofumi Miyase,$17126,1712631,
2010,-2,27821,Steven Tiley,$17126,1712631,
2010,-2,19905,Andrew Coltart,$16742,1674231,
2010,-2,31141,Gareth Maybin,$16672,1667200,
2010,-2,24461,Thomas Aiken,$16358,1635831,
2010,-2,32874,Erick Justesen,$15651,1565100,
2010,-2,33464,Danny Wax,$14450,1445000,
2010,-2,25431,Rob Labritz,$14150,1415000,
2010,-2,21660,Jason Schultz,$13845,1384500,
2010,-2,24786,Jeff Burns,$13237,1323700,
2010,-2,28302,Matthew Richardson,$13023,1302300,
2010,-2,12662,Thomas Levet,$12960,1296000,
2010,-2,19985,Santiago Luna,$12960,1296000,
2010,-2,25842,Jon Mills,$12818,1281800,
2010,-2,34478,Jerry Richardson Jr.,$12725,1272450,
2010,-2,23633,Phil Schmitt,$12544,1254400,
2010,-2,25450,Ty Tryon,$12293,1229300,
2010,-2,23778,Brad Adamonis,$12060,1206000,
2010,-2,25457,Alexandre Rocha,$12040,1204000,
2010,-2,25972,Pablo Martin Benavides,$11707,1170700,
2010,-2,34257,Jason Preeo,$11707,1170700,
2010,-2,31437,Chris Rogers,$11704,1170400,
2010,-2,26497,Casey Wittenberg,$11200,1120000,
2010,-2,25398,Ryuichi Oda,$11165,1116500,
2010,-2,33140,Alex Hamilton,$10836,1083555,
2010,-2,27324,Seungsu Han,$10812,1081200,
2010,-2,32831,Aaron Goldberg,$10615,1061500,
2010,-2,29425,Andrew Svoboda,$10556,1055600,
2010,-2,33120,Mark Anderson,$10203,1020300,
2010,-2,20567,Kevin Hayashi,$9900,990000,
2010,-2,33788,Blake Trimble,$9752,975200,
2010,-2,28860,Daniel Barbetti,$9481,948112,
2010,-2,23465,Peter Gustafsson,$9481,948111,
2010,-2,32532,Manuel Villegas,$9481,948111,
2010,-2,29222,Billy Hurley III,$8560,856000,
2010,-2,10217,Warren Schutte,$8471,847100,
2010,-2,33451,Matt Hill,$7305,730500,
2009,0,21528,Henrik Stenson,$2697810,255018456,14762500.0
2009,0,20396,Lee Westwood,$1379964,108541379,29455000.0
2009,0,28237,Rory McIlroy,$1239112,84971888,38939285.0
2009,0,27896,Ross Fisher,$1086547,54454656,54200000.0
2009,0,20686,Jeev Milkha Singh,$824436,37868614,44575000.0
2009,-2,27506,Oliver Wilson,$756773,22927290,52750000.0
2009,0,25572,Graeme McDowell,$728641,64551629,8312500.0
2009,-3,27408,Martin Kaymer,$656407,45465716,20175000.0
2009,-3,23624,Soren Hansen,$617537,43264435,18489286.0
2009,0,32102,Rickie Fowler,$571090,57109000,
2009,-4,22986,Søren Kjeldsen,$557669,28091863,27675000.0
2009,-4,20218,Shingo Katayama,$544500,36000000,18450000.0
2009,-4,19958,Miguel Angel Jiménez,$493683,14809927,34558333.0
2009,-4,29461,Jamie Lovemark,$453872,45387200,
2009,-4,22000,Chris Wood,$428442,42844179,
2009,-4,29926,Danny Lee,$406346,35984567,4650000.0
2009,-4,22792,Peter Hanson,$357959,15945890,19850000.0
2009,-4,24461,Thomas Aiken,$339672,14717183,19250000.0
2009,-4,25198,Francesco Molinari,$304368,30436847,
2009,-4,27072,Alvaro Quiros,$298847,6557879,23326785.0
2009,-4,19970,Robert Karlsson,$243737,13023667,11350000.0
2009,-4,22080,Prayad Marksaeng,$202143,0,20214286.0
2009,-4,32366,Kevin Chappell,$197488,19748750,
2009,-4,24459,Richard Sterne,$185268,6651816,11875000.0
2009,-4,26331,Charl Schwartzel,$171741,7674107,9500000.0
2009,-4,19825,Darren Clarke,$160907,3447873,12642857.0
2009,-4,24511,Thongchai Jaidee,$157351,11460127,4275000.0
2009,-4,26329,Louis Oosthuizen,$137803,1266000,12514286.0
2009,-4,20121,Todd Fischer,$136701,13670100,
2009,-4,30110,Kyle Stanley,$132039,13203891,
2009,-4,20669,James Kingston,$127936,4779363,8014285.0
2009,-4,27124,Chris Baryla,$123038,12303750,
2009,-4,25191,Gonzalo Fernandez-Castaño,$108867,7061659,3825000.0
2009,-4,22951,Azuma Yano,$107485,7148500,3600000.0
2009,-4,23725,Brendan Jones,$98113,5311250,4500000.0
2009,-4,20859,Anders Hansen,$96500,0,9650000.0
2009,-4,27784,Wen-Tang Lin,$83125,0,8312500.0
2009,-4,12662,Thomas Levet,$80755,8075533,
2009,-4,24236,Nick Dougherty,$77676,3117633,4650000.0
2009,-4,27088,Johan Edfors,$74336,7433573,
2009,-4,21207,José Manuel Lara,$72000,7200000,
2009,-4,29419,Tadd Fujikawa,$61892,6189248,
2009,-4,23533,Anthony Kang,$60000,0,6000000.0
2009,-4,24725,Richard Finch,$58500,0,5850000.0
2009,-4,27797,Derek Lamely,$58188,5818750,
2009,-4,32262,Mark Brown,$52000,0,5200000.0
2009,-4,27302,Garth Mulroy,$52000,0,5200000.0
2009,-4,20940,Kenichi Kuboya,$47794,4779363,
2009,-4,20598,Christian Cévaër,$46500,0,4650000.0
2009,-4,22896,Grégory Havret,$36625,0,3662500.0
2009,-4,25768,Chih-Bing Lam,$36250,0,3625000.0
2009,-4,33204,Shane Lowry,$36000,0,3600000.0
2009,-4,21290,Yuji Igarashi,$35750,0,3575000.0
2009,-4,29670,Pablo Larrazabal,$35250,0,3525000.0
2009,-4,24494,Erik Compton,$27524,2752400,
2009,-4,30852,Ryo Ishikawa,$26217,2621700,
2009,-4,29974,Branden Grace,$25539,2553936,
2009,-4,12461,Paul McGinley,$25539,2553936,
2009,-4,22540,Anthony Wall,$25539,2553936,
2009,-4,32876,Martin Piller,$22570,2257000,
2009,-4,23834,Jean-Francois Lucquin,$22501,2250100,
2009,-4,22122,Andrew McLardy,$22501,2250100,
2009,-4,21498,Hideto Tanihara,$21600,2160000,
2009,-4,19904,Paul Lawrie,$21571,2157109,
2009,-4,8123,Jeff Brehaut,$20630,2063000,
2009,-4,32210,Trevor Murphy,$20630,2063000,
2009,-4,12755,Vance Veazey,$19600,1960000,
2009,-4,20608,David Howell,$18295,1829473,
2009,-4,23969,Graeme Storm,$18295,1829473,
2009,-4,8191,Paul Broadhurst,$17013,1701267,
2009,-4,24179,David Drysdale,$17013,1701267,
2009,-4,20367,Fredrik Andersson Hed,$16199,1619867,
2009,-4,21284,Hiroyuki Fujita,$15525,1552500,
2009,-4,32698,Bobby Gates,$15177,1517680,
2009,-4,22368,Daniel Gaunt,$15140,1514047,
2009,-4,20569,Richard Green,$15000,1500000,
2009,-4,25892,Steve Wheatcroft,$14907,1490667,
2009,-4,29938,Alan Wagner,$14700,1470000,
2009,-4,32058,José de Jesús Rodríguez,$14400,1440000,
2009,-4,20624,David Smail,$14050,1405000,
2009,-4,27436,Graham DeLaet,$13872,1387200,
2009,-4,29664,Gregory Bisconti,$13600,1360000,
2009,-4,33545,Grant Sturgeon,$13300,1330000,
2009,-4,24184,Alastair Forsyth,$13100,1310000,
2009,-4,27129,Luke List,$12600,1260000,
2009,-4,31044,Matt Harmon,$11893,1189320,
2009,-4,27463,Matthew Loving,$11712,1171200,
2009,-4,27447,John Ellis,$11651,1165100,
2009,-4,30926,Chris Kirk,$11651,1165100,
2009,-4,30151,Fernando Mechereffe,$11271,1127100,
2009,-4,7941,Mike Grob,$11118,1111800,
2009,-4,29720,Andres Gonzales,$10965,1096500,
2009,-4,25863,Rod Perry,$10798,1079825,
2009,-4,23613,Rich Barcelo,$10500,1050000,
2009,-4,32888,Lucas Lee,$10251,1025100,
2009,-4,27090,Junpei Takayama,$9936,993600,
2009,-4,33046,Cortland Lowe,$9434,943400,
2009,-4,23783,Felipe Aguilar,$9364,936384,
2009,-4,31577,Tano Goya,$9364,936384,
2009,-4,32532,Manuel Villegas,$9364,936384,
2009,-4,28456,Andrew Ruthkoski,$8428,842800,
2009,-4,24121,Andy Matthews,$7700,770000,
2009,-4,28380,Ryan Helminen,$7360,736000,
2009,-4,6078,Esteban Toledo,$7344,734400,
2009,-4,25437,James Vargas,$7344,734400,
2008,0,21528,Henrik Stenson,$1937993,123811750,69987500.0
