YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
2012,23,0,23638,Brendon de Jonge,1.73,90.13,-70.28,93.52
2012,24,0,26851,Marc Leishman,1.67,86.64,-63.01,91.65
2012,25,0,28697,Gaganjeet Bhullar,1.65,67.8,-21.38,72.01
2012,26,0,23135,Tim Clark,1.62,64.98,-74.02,71.65
2012,27,0,29289,S.Y. Noh,1.6,83.07,-77.0,79.45
2012,28,0,20686,Jeev Milkha Singh,1.59,82.83,-51.12,80.58
2012,29,0,27119,Koumei Oda,1.54,80.06,-63.09,50.46
2012,30,0,26908,Yuta Ikeda,1.53,79.7,-91.6,68.63
2012,31,0,27118,Toshinori Muto,1.53,79.39,-46.21,55.74
2012,32,0,24663,Y.E. Yang,1.51,78.26,-120.84,45.61
2012,33,0,20160,Charlie Wi,1.49,77.45,-65.61,81.79
2012,34,0,20157,Retief Goosen,1.48,69.43,-137.04,69.72
2012,35,0,26444,Juvic Pagunsan,1.41,56.57,-28.94,40.28
2012,36,0,24461,Thomas Aiken,1.4,72.55,-78.8,58.26
2012,37,0,37092,Hyung-Sung Kim,1.38,67.62,-25.29,65.14
2012,38,0,29833,Yoshinori Fujimoto,1.32,52.73,-11.62,58.61
2012,39,0,32839,Hideki Matsuyama,1.29,51.68,-23.14,38.27
2012,40,0,20940,Kenichi Kuboya,1.28,66.32,-45.3,44.13
2012,41,0,23621,Rory Sabbatini,1.23,64.14,-99.68,56.96
2012,42,0,25562,Andres Romero,1.23,60.33,-52.41,51.76
2012,43,0,23802,Brad Kennedy,1.18,52.05,-32.97,31.06
2012,44,0,24457,Jaco Van Zyl,1.17,61.06,-52.19,50.31
2012,45,0,20721,Darren Fichardt,1.15,48.46,-17.68,50.6
2012,46,0,24459,Richard Sterne,1.12,44.69,-11.6,53.95
2012,47,0,34554,Jung-gon Hwang,1.11,56.8,-19.98,46.28
2012,48,1,33227,Hyun-woo Ryu,1.11,45.38,-10.44,43.3
2012,49,-1,20218,Shingo Katayama,1.1,51.83,-50.81,34.16
2012,50,0,24039,Prom Meesawat,1.09,45.78,-18.56,46.07
2012,51,0,27302,Garth Mulroy,1.08,56.09,-39.04,43.56
2012,52,1,33870,Ashun Wu,1.05,42.12,-3.81,42.67
2012,53,-1,25290,Kurt Barnes,1.05,42.09,-36.04,25.7
2012,54,0,32791,K.H. Lee,1.04,41.52,-10.34,45.99
2012,55,1,2076,Peter Senior,1.01,40.59,-18.49,35.8
2012,56,-1,27436,Graham DeLaet,1.01,40.28,-18.31,49.02
2012,57,0,22400,Hennie Otto,0.99,51.47,-53.88,28.22
2012,58,1,21498,Hideto Tanihara,0.97,49.51,-25.05,50.56
2012,59,-1,22032,Tomohiro Kondo,0.96,47.23,-49.7,27.83
2012,60,0,30008,Jbe' Kruger,0.94,48.98,-58.85,51.48
2012,61,0,24748,WC Liang,0.94,45.94,-32.15,45.71
2012,62,0,30978,Kiradech Aphibarnrat,0.92,47.9,-50.49,42.87
2012,63,0,26507,I J Jang,0.91,42.84,-19.95,43.7
2012,64,0,10885,Robert Allenby,0.89,46.2,-103.72,31.65
2012,65,0,22378,Trevor Immelman,0.88,44.21,-49.71,33.44
2012,66,0,22056,Cameron Percy,0.88,42.89,-19.92,43.09
2012,67,0,31420,Anirban Lahiri,0.87,34.84,-23.25,38.71
2012,68,0,26374,Masamichi Uehira,0.87,41.53,-13.88,40.96
2012,69,0,34707,Siddikur Rahman,0.85,35.86,-41.93,32.65
2012,70,0,20569,Richard Green,0.84,38.7,-66.48,30.03
2012,71,0,29780,Do-Hoon Kim,0.84,43.58,-47.07,33.0
2012,72,0,20572,Rod Pampling,0.84,43.51,-26.65,42.89
2012,73,0,23580,Tetsuji Hiratsuka,0.83,43.12,-79.68,22.25
2012,74,0,23797,Brett Rumford,0.83,43.12,-39.65,41.35
2012,75,0,21339,Keith Horne,0.82,42.86,-31.55,48.44
2012,76,0,26758,David Hearn,0.81,41.99,-34.75,39.4
2012,77,0,23913,Masanori Kobayashi,0.78,40.75,-17.15,38.6
2012,78,0,28092,D.H. Lee,0.77,35.63,-26.43,21.14
2012,79,1,23821,Yusaku Miyazato,0.76,38.63,-20.92,25.31
2012,80,1,27091,Kunihiro Kamii,0.76,37.01,-23.52,30.27
2012,81,-2,23783,Felipe Aguilar,0.75,39.08,-39.18,26.65
2012,82,0,27064,Jhonattan Vegas,0.74,38.46,-69.96,32.71
2012,83,0,27770,Camilo Villegas,0.73,38.17,-76.21,22.1
2012,84,0,22075,Ricardo Gonzalez,0.73,29.3,-29.89,27.77
2012,85,0,29926,Danny Lee,0.73,37.85,-40.99,20.39
2012,86,2,24034,Kazuhiro Yamashita,0.72,35.95,-14.69,30.93
2012,87,0,24463,Trevor Fisher Jr,0.72,28.68,-11.88,29.73
2012,88,-2,22348,Nick O'Hern,0.72,37.22,-41.1,20.68
2012,89,0,23063,Scott Hend,0.71,36.73,-23.55,38.29
2012,90,0,28111,Jake Roos,0.7,28.72,-8.47,29.13
2012,91,0,29939,Fabrizio Zanotti,0.69,35.84,-34.59,30.7
2012,92,1,25398,Ryuichi Oda,0.69,31.59,-26.74,28.7
2012,93,-1,20848,Ángel Cabrera,0.69,29.48,-44.54,20.81
2012,94,1,36304,Arnond Vongvanij,0.68,27.36,-2.38,29.74
2012,95,-1,33005,Kieran Pratt,0.68,27.33,-13.54,28.55
2012,96,0,29930,Mike Hendry,0.67,26.68,-11.43,28.04
2012,97,0,27929,Shiv Kapur,0.65,33.83,-20.97,33.18
2012,98,0,33606,Thitipan PACHUAYPRAKONG,0.63,25.24,-3.24,24.2
2012,99,0,20400,Michael Campbell,0.62,31.2,-6.94,30.41
2012,100,1,33780,Nick Cullen,0.61,24.51,-8.0,25.77
2012,101,-1,22080,Prayad Marksaeng,0.61,31.78,-41.93,24.77
2012,102,0,27140,Justin Walters,0.61,27.86,-14.66,25.77
2012,103,0,25732,S.K. Ho,0.6,28.28,-29.64,18.77
2012,104,1,26434,Antonio Lascuna,0.6,23.92,-8.06,24.94
2012,105,-1,22417,Jay Choi,0.6,30.48,-32.65,27.87
2012,106,0,31115,Michio Matsumura,0.6,30.97,-57.84,15.33
2012,107,0,29740,Brad Fritsch,0.59,23.57,-6.04,25.08
2012,108,0,27979,Daehyun Kim,0.59,23.45,-16.12,18.64
2012,109,0,26808,Tadahiro Takayama,0.57,29.89,-47.32,9.8
2012,110,0,24399,Scott Gardiner,0.57,29.51,-12.55,31.21
2012,111,0,33232,Sang-hee Lee,0.56,22.58,-6.25,21.54
2012,112,0,37454,Whee Kim,0.56,22.58,-7.02,17.99
2012,113,0,25883,Kyung-Nam Kang,0.56,22.29,-19.75,18.21
2012,114,1,20418,Ariel Cañete,0.55,22.09,-3.78,22.02
2012,115,-1,29330,Park Sang-eon,0.55,21.93,-18.83,16.96
2012,116,0,33399,Adam Hadwin,0.54,23.43,-23.63,16.9
2012,117,0,22115,Mardan Mamat,0.54,28.21,-29.81,27.39
2012,118,1,20773,Taichi Teshima,0.53,24.54,-16.37,19.44
2012,119,-1,25132,Cho Min-jun,0.53,26.11,-34.77,11.72
2012,120,0,20213,Katsumasa Miyamoto,0.52,25.48,-37.39,18.01
2012,121,0,25336,Alistair Presnell,0.52,27.0,-25.24,27.36
2012,122,0,22897,Joong Kyung Mo,0.51,21.07,-19.71,18.23
2012,123,1,28143,Chapchai Nirat,0.51,25.31,-13.54,22.72
2012,124,-1,25067,Lu Wei-chih,0.5,20.17,-23.79,5.39
2012,125,0,35173,Allan Versfeld,0.5,20.1,-5.07,19.99
2012,126,1,20624,David Smail,0.5,23.56,-14.43,20.95
2012,127,-1,35087,Bio Kim,0.5,25.95,-20.66,27.97
2012,128,0,31678,Oliver Bekker,0.48,19.3,-12.06,24.97
2012,129,0,20698,Adilson da Silva,0.48,21.69,-14.01,17.76
2012,130,3,35957,Daniel Popovic,0.48,19.2,0.0,19.2
2012,131,3,35880,Jake Higginbottom,0.48,19.11,-0.61,18.5
2012,132,-2,30860,Shunsuke Sonoda,0.48,23.29,-37.85,15.24
2012,133,-1,25478,Kiyoshi Miyazato,0.47,22.77,-15.26,14.07
2012,134,-3,29851,Seong Ho Lee,0.47,18.91,-10.67,16.58
2012,135,0,32262,Mark Brown,0.47,23.32,-14.32,21.44
2012,136,0,29334,Jaco Ahlers,0.47,18.62,-5.48,19.26
2012,137,1,26948,Camilo Benedetti,0.46,22.03,-12.98,20.16
2012,138,1,20098,Stuart Appleby,0.46,23.7,-54.86,20.68
2012,139,-2,20574,Mathew Goggin,0.46,22.34,-31.14,13.5
2012,140,1,26435,Angelo Que,0.45,18.07,-12.18,16.96
2012,141,-1,26881,Jarrod Lyle,0.45,17.85,-25.15,18.07
2012,142,2,24689,Kim Dae-sub,0.45,17.8,-0.44,18.0
2012,143,-1,29942,Mark Tullo,0.44,23.12,-29.04,19.33
2012,144,-1,22048,Scott Barr,0.44,19.09,-12.96,18.15
2012,145,0,32815,Masahiro Kawamura,0.44,17.44,-3.09,20.53
2012,146,0,33424,Koichiro Kawano,0.43,20.0,-23.34,4.8
2012,147,1,28132,Tyrone Van Aswegen,0.42,22.0,-7.7,22.77
2012,148,1,31646,Emiliano Grillo,0.42,16.9,-3.19,18.73
2012,149,-2,20812,Tjaart van der Walt,0.42,18.1,-21.18,16.58
2012,150,1,25457,Alexandre Rocha,0.42,21.77,-6.2,19.92
2012,151,2,30736,Oscar Fraustro,0.42,16.72,-1.77,16.88
2012,152,-2,20684,Chawalit Plaphol,0.42,21.61,-30.49,9.72
2012,153,-1,28114,Dawie van der Walt,0.41,19.5,-12.44,21.79
2012,154,2,32354,Seuk-hyun Baek,0.41,16.45,-10.54,18.44
2012,155,0,21470,Daisuke Maruyama,0.41,21.35,-37.91,11.12
2012,156,-2,20643,Steven Conran,0.41,16.39,-13.29,13.18
2012,157,0,23364,Yui Ueda,0.4,18.4,-12.14,14.57
2012,158,0,26328,Shaun Norris,0.4,17.54,-11.72,13.41
2012,159,0,25653,Yoshinobu Tsukada,0.4,16.68,-6.39,15.95
2012,160,0,22034,Yasuharu Imano,0.4,15.82,-9.44,13.53
2012,161,1,31577,Tano Goya,0.39,20.42,-28.13,17.5
2012,162,1,22460,Hiroo Kawai,0.39,18.26,-30.53,5.6
2012,163,-2,20669,James Kingston,0.39,20.17,-45.36,17.74
2012,164,3,25534,Clodomiro Carranza,0.39,15.41,-3.64,16.19
2012,165,-1,29858,Himmat Rai,0.38,16.54,-13.69,8.06
2012,166,-1,22951,Azuma Yano,0.38,19.14,-25.46,13.63
2012,167,-1,25870,Alex Haindl,0.38,15.69,-15.69,16.85
2012,168,1,27561,Nick Flanagan,0.38,15.78,-9.16,16.24
2012,169,-1,27049,Chan Yih-shin,0.38,15.02,-13.93,8.19
2012,170,5,20723,Peter Wilson,0.37,14.89,-1.55,14.0
2012,171,2,25203,SSP Chawrasia,0.37,19.28,-23.77,20.37
2012,172,-2,27974,Sung Kang,0.37,19.28,-29.98,7.62
2012,173,-2,26957,Masatsugo Morofuji,0.37,17.02,-16.14,7.35
2012,174,0,25692,Akio Sadakata,0.37,14.73,-10.34,12.48
2012,175,-3,26300,Matt Jones,0.37,17.66,-37.65,13.78
2012,176,0,23055,Adam Crawford,0.36,14.55,-7.54,7.4
2012,177,0,21134,Takashi Kanemoto,0.36,17.38,-27.58,15.39
2012,178,0,29975,Christiaan Basson,0.36,14.27,-10.79,12.96
2012,179,1,20764,Desvonde Botes,0.35,14.18,-5.47,13.36
2012,180,1,29204,Merrick Bremner,0.35,14.18,-3.26,14.22
2012,181,1,31670,Matthew Griffin,0.35,14.12,-7.0,13.52
2012,182,-3,28150,Chinnarat Phadungsil,0.35,18.0,-17.04,13.67
2012,183,0,33220,Jang Dong-Kyu,0.35,14.03,-2.49,13.26
2012,184,0,24775,Chehuang Tsai,0.35,13.85,-1.87,14.0
2012,185,0,25940,Yoshikazu Haku,0.34,16.74,-17.12,14.37
2012,186,0,25486,Sushi Ishigaki,0.34,16.02,-10.99,15.46
2012,187,0,24626,Daniel Alfredo Vancsik,0.34,17.63,-9.08,17.4
2012,188,0,28093,Miguel Angel Carballo,0.33,17.38,-19.5,7.68
2012,189,1,24466,Gareth Paddison,0.33,13.3,-7.91,14.28
2012,190,-1,32369,Sihwan Kim,0.33,13.27,-1.95,15.22
2012,191,0,21058,Norio Shinozaki,0.32,13.2,-2.76,13.23
2012,192,0,35911,Ruan de Smidt,0.32,12.79,-0.93,13.72
2012,193,1,20808,Vaughn Groenewald,0.31,12.58,-3.41,12.6
2012,194,-1,20623,Gavin Coles,0.31,15.94,-21.13,5.77
2012,195,1,20566,Kaname Yokoo,0.31,14.66,-12.57,12.49
2012,196,-1,26301,James Nitties,0.31,14.95,-16.95,6.81
2012,197,1,27602,Aaron Townsend,0.31,12.38,-5.81,10.59
2012,198,-1,25643,Divan van den Heever,0.31,12.36,-9.03,11.13
2012,199,0,34032,Hyun Bin Park,0.31,12.3,-3.83,11.86
2012,200,0,27399,Richard Scott,0.3,12.14,-5.43,12.35
2012,201,0,24529,Lee In-woo,0.3,12.09,-3.48,14.0
2012,202,0,33610,Panuphol Pittayarat,0.3,11.97,-7.48,8.07
2012,203,1,23718,Nathan Green,0.29,15.29,-15.77,12.62
2012,204,-1,29294,Ho Sung Choi,0.29,11.74,-13.98,7.1
2012,205,0,33115,Jinho Choi,0.29,11.72,-9.66,9.14
2012,206,0,22268,David Gleeson,0.29,11.63,-14.54,1.2
2012,207,2,31652,Tommy Cocha,0.29,11.55,-1.56,12.24
2012,208,2,28123,Darren Beck,0.29,12.08,-7.91,9.1
2012,209,-1,29136,Innchoon Hwang,0.29,11.49,-12.38,9.48
2012,210,-3,32873,S.S. Hong,0.28,11.39,-15.38,3.6
2012,211,1,34384,Eugene Wong,0.28,11.35,-0.65,12.0
2012,212,3,37452,Ashley Hall,0.28,11.31,-6.84,7.12
2012,213,-2,29342,Jae-bum Park,0.28,13.78,-24.52,5.51
2012,214,-1,30044,César Costilla,0.28,11.23,-10.01,7.88
2012,215,-1,22036,Mamo Osanai,0.28,12.92,-21.05,8.53
2012,216,1,25334,Anthony Brown,0.28,11.14,-5.27,9.0
2012,217,1,32235,Gi-Whan Kim,0.28,11.09,-2.52,13.61
2012,218,3,28109,Colin Nel,0.28,11.02,-4.17,11.02
2012,219,-3,21407,Arjun Atwal,0.28,14.31,-35.74,11.67
2012,220,-1,22117,Jyoti Randhawa,0.27,11.0,-10.65,8.4
2012,221,-1,27056,Pariya Junhasavasdikul,0.27,12.57,-25.27,6.6
2012,222,0,35213,Andrés Echavarría,0.27,10.88,-4.88,9.82
2012,223,0,24752,Digvijay Singh,0.27,10.8,-6.48,14.0
2012,224,0,34128,Eun Shin Park,0.27,10.69,-4.49,10.31
2012,225,1,28521,Ryutaro Nagano,0.27,10.7,-1.02,11.49
2012,226,1,20939,Keiichiro Fukabori,0.26,10.59,-4.84,13.33
2012,227,-2,20481,César Monasterio,0.26,10.59,-11.04,5.46
2012,228,1,31683,Tyrone Ferreira,0.26,13.64,-11.14,16.18
2012,229,-1,21350,Ryuji Imada,0.26,13.5,-35.49,5.95
2012,230,2,25554,Matías O'Curry,0.26,10.37,-0.13,10.5
2012,231,-1,28938,Justin Harding,0.26,10.36,-3.29,10.84
2012,232,1,28751,Andrew Dodt,0.26,13.4,-15.84,12.39
2012,233,-2,29378,Daisuke Kataoka,0.26,12.8,-11.01,7.75
2012,234,0,20802,Jean Hugo,0.25,10.13,-10.0,5.14
2012,235,1,33023,Ockert Strydom,0.25,10.08,-5.19,5.24
2012,236,2,35133,Bryce Easton,0.25,10.06,-3.27,12.1
2012,237,-2,27997,Chris Swanepoel,0.25,10.05,-6.57,10.98
2012,238,2,22402,Ulrich Van den Berg,0.25,9.93,-6.78,9.18
2012,239,-2,20580,Andre Stolz,0.25,9.93,-24.19,3.06
2012,240,-1,6004,Stephen Ames,0.25,10.36,-22.51,9.01
2012,241,3,20638,Jason Norris,0.24,9.75,0.0,9.75
2012,242,-1,24319,Kim Sung-Yoon,0.24,9.98,-9.49,7.19
2012,243,-1,26436,Elmer Salvador,0.24,9.72,-6.32,9.6
2012,244,3,19808,Sebastián Fernández,0.24,9.57,-2.73,8.4
2012,245,-2,25606,Kim Hyung-Tae,0.24,12.42,-26.46,2.67
2012,246,0,21943,Boonchu Ruangkit,0.24,9.55,-3.12,9.87
2012,247,1,24077,Matthew Millar,0.24,9.46,-5.3,5.63
2012,248,-3,32058,José de Jesús Rodríguez,0.24,9.46,-12.19,5.48
2012,249,0,20992,Kazuhiko Hosokawa,0.24,9.43,-9.94,7.74
2012,250,0,25274,Steven Bowditch,0.23,12.2,-27.22,8.91
2012,251,0,20771,Steven Alker,0.23,9.6,-3.07,11.42
2012,252,2,29922,Steven Jones,0.23,9.32,-2.95,7.51
2012,253,-1,24811,Satoshi Tomiyama,0.23,9.75,-9.31,6.6
2012,254,2,33605,Gunn Charoenkul,0.23,9.19,-0.07,9.26
2012,255,-2,28527,Matthew Zions,0.23,11.87,-20.97,6.96
2012,256,-1,34130,Sung Joon Park,0.23,9.78,-11.0,5.89
2012,257,0,30045,Puma Dominguez,0.22,8.99,-4.99,6.66
2012,258,1,35230,Nelson Ledesma,0.22,8.96,-5.03,5.68
2012,259,2,35181,Daniel van Tonder,0.22,8.95,-0.97,9.92
2012,260,-2,30191,Julián Etulain,0.22,8.9,-9.01,8.24
2012,261,-1,28679,Fabián Gómez,0.22,11.33,-14.69,11.75
2012,262,0,24321,Kodai Ichihara,0.22,11.49,-15.64,8.69
2012,263,0,29229,Jun-won Park,0.22,8.79,-3.47,8.81
2012,264,1,25568,Julio Zapata,0.22,8.75,-7.87,9.1
2012,265,-1,23795,Nobuhiro Masuda,0.22,9.9,-19.42,3.55
2012,266,2,20573,Scott Laycock,0.21,8.58,-2.28,7.21
2012,267,0,27747,Hiroshi Iwata,0.21,10.5,-14.35,7.62
2012,268,1,27518,James Kamte,0.21,8.49,-3.89,8.48
2012,269,1,33974,Dean Burmester,0.21,8.48,-1.91,10.39
2012,270,-4,31289,Benjamín Alvarado,0.21,8.46,-16.79,3.16
2012,271,0,25539,Rafael Echenique,0.21,10.88,-16.04,10.22
2012,272,0,22974,Tetsuya Haraguchi,0.21,9.57,-18.21,5.81
2012,273,1,23042,Kim Felton,0.21,8.29,-5.03,7.89
2012,274,3,33924,Matthew Stieger,0.21,8.24,0.0,8.24
2012,275,-2,33451,Matt Hill,0.21,8.2,-1.4,9.6
2012,276,-1,31599,Maximiliano Godoy,0.21,8.2,-3.77,4.71
2012,277,-1,33943,Matt Carvell,0.2,8.16,-7.14,6.0
2012,278,1,32662,Michael Gligic,0.2,7.99,-1.31,9.3
2012,279,-1,29277,Hirohito Koizumi,0.2,8.17,-8.29,3.84
2012,280,0,33769,Thanyakorn Khrongpha,0.2,7.93,-4.85,6.85
2012,281,0,20752,Zaw Moe,0.2,7.87,-8.42,5.13
2012,282,0,20634,Peter Lonard,0.2,10.16,-8.01,7.65
2012,283,0,28620,Aron Price,0.19,9.5,-14.52,5.85
2012,284,2,20480,Marco Ruiz,0.19,7.74,-7.86,7.32
2012,285,5,28823,Mark Williams,0.19,7.72,-2.23,7.43
2012,286,-2,26930,Neven Basic,0.19,9.45,-11.66,1.22
2012,287,2,26341,Wade Ormsby,0.19,8.29,-5.85,8.7
2012,288,-1,23804,Andrew Tschudin,0.19,7.67,-7.43,7.28
2012,289,-1,27402,Stuart Anderson,0.19,7.66,-6.71,3.62
2012,290,-5,27939,Matt McQuillan,0.19,7.65,-12.78,0.0
2012,291,1,31395,Yosuke Asaji,0.19,7.64,-3.04,6.52
2012,292,-1,28698,Chiragh Kumar,0.19,7.61,-5.39,3.37
2012,293,0,28619,Ryan Cairns,0.19,7.6,-2.81,9.43
2012,294,0,21489,Nobuhito Sato,0.19,7.54,-6.96,1.7
2012,295,1,30237,Cory Renfrew,0.19,7.53,-1.47,9.0
2012,296,1,20749,Bradford Vaughan,0.19,7.5,-7.05,4.74
2012,297,-2,27580,Tyrone Mordt,0.19,7.48,-9.45,1.21
2012,298,0,27784,Wen-Tang Lin,0.19,7.46,-11.77,4.62
2012,299,0,29891,Scott Arnold,0.19,7.42,-8.23,6.0
2012,300,1,35469,Sebastián Vázquez,0.19,7.42,-0.06,7.48
2012,301,-1,23699,Danny Chia,0.18,7.87,-6.89,4.56
2012,302,4,37351,Oliver Goss,0.18,7.28,0.0,7.28
2012,303,-1,21181,Hidezumi Shirakata,0.18,7.28,-2.54,7.85
2012,304,1,31681,Louis de Jager,0.18,7.22,-2.84,7.78
2012,305,-1,26474,Masafumi Kawase,0.18,7.38,-7.46,2.64
2012,306,-3,25335,Marcus Both,0.18,8.09,-15.8,6.0
2012,307,0,26956,Bronson La'Cassie,0.18,7.09,-6.83,6.3
2012,308,0,22907,Marc Pucay,0.18,7.54,-9.1,3.99
2012,309,0,30991,Namchoak Tantipokakul,0.17,8.16,-13.3,6.38
2012,310,0,35261,Miguel Tabuena,0.17,6.82,-3.78,5.22
2012,311,0,31007,Andrew Parr,0.17,6.8,-3.73,8.56
2012,312,0,33931,Andrew Georgiou,0.17,6.71,-3.91,6.84
2012,313,3,20594,David Bransdon,0.17,6.66,-4.08,4.45
2012,314,1,29897,Rohan Blizard,0.17,6.63,-6.55,2.96
2012,315,-1,22113,Wen-Teh Lu,0.17,6.63,-7.85,1.25
2012,316,-3,28125,Josh Geary,0.17,6.6,-10.55,0.0
2012,317,0,32070,Rafael Campos,0.16,6.52,-1.45,7.97
2012,318,1,25349,Tim Wilkinson,0.16,8.1,-7.82,6.49
2012,319,-1,20901,Michiel Bothma,0.16,8.22,-12.86,7.99
2012,320,5,25275,James McLean,0.16,6.23,-0.08,6.31
2012,321,-1,29318,Han Min-kyu,0.16,6.22,-5.14,2.4
2012,322,2,19972,José Coceres,0.15,6.2,-2.8,3.0
2012,323,0,22919,Shigeru Nonaka,0.15,6.96,-11.6,6.1
2012,324,-3,32881,Hugo León,0.15,6.18,-5.7,3.6
2012,325,-3,33486,Roger Sloan,0.15,6.15,-7.74,3.24
2012,326,0,49481,Tae Hee Lee,0.15,6.08,-2.79,5.35
2012,327,3,34547,Joo-yeop Baek,0.15,6.0,0.0,6.0
2012,328,3,30102,Sebastián Salem,0.15,6.0,0.0,6.0
2012,329,4,29938,Alan Wagner,0.15,6.0,0.0,6.0
2012,330,-3,32816,Satoshi Kodaira,0.15,5.97,-4.34,3.03
2012,331,1,24471,Brad Shilton,0.15,5.93,-0.07,6.0
2012,332,5,29936,Ryan Fox,0.15,5.92,-0.53,6.45
2012,333,3,34033,Ki Sang Lee,0.15,5.89,-2.88,3.6
2012,334,-5,1920,Craig Parry,0.15,5.89,-6.93,0.0
2012,335,-1,26924,Adam Blyth,0.15,6.01,-4.74,9.66
2012,336,2,21633,Steve Allan,0.15,5.85,-5.23,3.99
2012,337,-9,26877,Andrew Tampion,0.15,5.82,-8.76,2.34
2012,338,-3,21187,Hidemasa Hoshino,0.15,6.67,-9.75,2.25
2012,339,1,20443,Jin Park,0.14,7.51,-7.46,6.77
2012,340,-1,24425,Adam Groom,0.14,5.74,-6.89,3.57
2012,341,1,24238,Mitsuhiro Tateyama,0.14,6.07,-14.76,2.45
2012,342,-1,24080,Scott Strange,0.14,6.74,-15.01,3.87
2012,343,4,33017,Keenan Davidse,0.14,5.56,-0.45,6.01
2012,344,4,35891,Cameron Smith,0.14,5.5,-0.5,6.0
2012,345,-1,27940,Diego Vanegas,0.14,5.5,-6.24,3.6
2012,346,-3,23043,Paul Sheehan,0.14,7.12,-19.57,0.0
2012,347,-2,27081,Seunghyuk Kim,0.14,5.47,-5.69,1.7
2012,348,-2,23180,Akinori Tani,0.14,7.12,-9.15,2.34
2012,349,0,31574,Lucho Dodda,0.13,5.39,-1.87,6.0
2012,350,0,25819,José Garrido,0.13,5.39,-3.8,3.6
2012,351,1,34546,Craig Hancock,0.13,5.37,-2.58,3.6
2012,352,-1,32254,Xinjun Zhang,0.13,5.33,-4.85,1.2
2012,353,0,30036,Rafael Romero,0.13,5.31,-3.86,6.0
2012,354,0,20772,Toru Suzuki,0.13,5.66,-9.74,2.08
2012,355,0,25119,Park Do-kyu,0.13,5.2,-7.74,0.0
2012,356,0,33841,Jamie Arnold,0.13,5.18,-2.56,3.44
2012,357,1,1886,Peter O'Malley,0.13,5.09,-3.17,4.59
2012,358,-1,29162,Paulo Pinto,0.13,5.09,-6.26,1.44
2012,359,1,32979,Jacques Blaauw,0.13,5.05,-2.91,4.89
2012,360,-1,29303,Hur In-hoi,0.13,5.02,-5.83,3.8
2012,361,0,24580,Rahil Gangjee,0.12,6.5,-8.34,8.41
2012,362,0,20704,Wallie Coetsee,0.12,4.99,-2.5,2.73
2012,363,1,33218,Jin-jae Byun,0.12,4.98,-0.5,5.48
2012,364,-1,29637,Danny Sahl,0.12,4.9,-5.69,2.64
2012,365,0,20701,Warren Abery,0.12,4.88,-13.08,3.86
2012,366,0,22368,Daniel Gaunt,0.12,6.32,-25.79,3.74
2012,367,2,36338,Brody Ninyette,0.12,4.84,-1.04,5.88
2012,368,-1,33771,Mithun Perera,0.12,4.81,-1.92,6.73
2012,369,1,31672,Daniel Nisbet,0.12,4.8,0.0,4.8
2012,370,-2,24674,Sung Lee,0.12,4.79,-10.06,4.52
2012,371,2,28719,Mu Hu,0.12,4.68,-1.17,5.86
2012,372,-1,25277,Ryan Haller,0.12,4.66,-7.14,1.34
2012,373,1,33020,Darryn Lloyd,0.12,4.66,-2.82,3.33
2012,374,-2,10823,Kiyoshi Murota,0.12,4.66,-3.5,4.27
2012,375,1,20382,Stephen Leaney,0.12,4.6,-2.5,3.51
2012,376,1,30151,Fernando Mechereffe,0.11,4.58,-0.47,5.05
2012,377,-2,30005,Neil Schietekat,0.11,4.56,-8.5,3.85
2012,378,1,27576,Anton Haig,0.11,4.56,-2.37,4.9
2012,379,-1,27024,Michael Wright,0.11,4.55,-3.53,3.69
2012,380,0,25537,Roberto Coceres,0.11,4.45,-3.52,1.88
2012,381,1,23828,Satoru Hirota,0.11,4.43,-3.51,4.11
2012,382,1,24115,Makoto Inoue,0.11,4.42,-6.35,5.4
2012,383,-2,22275,Terry Pilkadaris,0.11,4.41,-8.22,1.34
2012,384,0,27013,Maochang Sung,0.11,4.39,-1.36,3.92
2012,385,1,20747,Grant Muller,0.11,4.29,-3.19,3.27
2012,386,1,25441,Unho Park,0.11,4.28,-6.49,3.1
2012,387,-2,27493,Taigen Tsumagari,0.11,4.36,-7.32,0.0
2012,388,1,31998,PH McIntyre,0.11,4.2,0.0,4.2
2012,389,-1,28730,Tran Le Duynhat,0.1,4.2,-0.19,4.39
2012,390,0,20502,Michael Long,0.1,4.11,-4.7,3.76
2012,391,0,26904,Andrew Martin,0.1,4.08,-2.47,6.0
2012,392,2,20484,Thammanoon Sriroj,0.1,4.06,-1.64,3.78
2012,393,-1,32944,Brent McCullough,0.1,4.03,-4.76,0.0
2012,394,1,25120,Dohoon Kim,0.1,4.01,-1.95,3.6
2012,395,-2,29971,Lyle Rowe,0.1,4.01,-3.2,4.31
2012,396,0,27590,Teboho Sefatsa,0.1,4.0,0.0,4.0
2012,397,0,34133,Yosuke Tsukada,0.1,3.93,-0.11,4.04
2012,398,0,28646,Panawat Muenlek,0.1,3.87,-2.15,2.45
2012,399,3,27588,Piya Swangarunporn,0.1,3.85,-5.24,3.57
2012,400,1,37091,Jae-Ho Kim,0.1,3.84,-0.14,3.98
2012,401,3,11758,Richard Lee,0.1,3.84,-1.97,3.84
2012,402,1,20648,Marcus Cain,0.09,3.8,-2.03,2.99
2012,403,-3,37416,T.C. Wang,0.09,3.8,-3.68,1.3
